Date,Stock_Price,Country,Stock Index
2019-02-28,2940.954102,China,SSE
2019-03-01,2994.0048829999996,China,SSE
2019-03-02,2994.0048829999996,China,SSE
2019-03-03,2994.0048829999996,China,SSE
2019-03-04,3027.575928,China,SSE
2019-03-05,3054.24707,China,SSE
2019-03-06,3102.099121,China,SSE
2019-03-07,3106.417969,China,SSE
2019-03-08,2969.861084,China,SSE
2019-03-09,2969.861084,China,SSE
2019-03-10,2969.861084,China,SSE
2019-03-11,3026.99292,China,SSE
2019-03-12,3060.306885,China,SSE
2019-03-13,3026.950928,China,SSE
2019-03-14,2990.685059,China,SSE
2019-03-15,3021.750977,China,SSE
2019-03-16,3021.750977,China,SSE
2019-03-17,3021.750977,China,SSE
2019-03-18,3096.417969,China,SSE
2019-03-19,3090.975098,China,SSE
2019-03-20,3090.639893,China,SSE
2019-03-21,3101.455078,China,SSE
2019-03-22,3104.1489260000003,China,SSE
2019-03-23,3104.1489260000003,China,SSE
2019-03-24,3104.1489260000003,China,SSE
2019-03-25,3043.0310059999997,China,SSE
2019-03-26,2997.094971,China,SSE
2019-03-27,3022.719971,China,SSE
2019-03-28,2994.943115,China,SSE
2019-03-29,3090.758057,China,SSE
2019-03-30,3090.758057,China,SSE
2019-03-31,3090.758057,China,SSE
2019-04-01,3170.361084,China,SSE
2019-04-02,3176.822998,China,SSE
2019-04-03,3216.294922,China,SSE
2019-04-04,3246.571045,China,SSE
2019-04-05,3246.571045,China,SSE
2019-04-06,3246.571045,China,SSE
2019-04-07,3246.571045,China,SSE
2019-04-08,3244.810059,China,SSE
2019-04-09,3239.6640629999997,China,SSE
2019-04-10,3241.929932,China,SSE
2019-04-11,3189.961914,China,SSE
2019-04-12,3188.625977,China,SSE
2019-04-13,3188.625977,China,SSE
2019-04-14,3188.625977,China,SSE
2019-04-15,3177.787109,China,SSE
2019-04-16,3253.5979,China,SSE
2019-04-17,3263.11792,China,SSE
2019-04-18,3250.200928,China,SSE
2019-04-19,3270.7971190000003,China,SSE
2019-04-20,3270.7971190000003,China,SSE
2019-04-21,3270.7971190000003,China,SSE
2019-04-22,3215.042969,China,SSE
2019-04-23,3198.5939940000003,China,SSE
2019-04-24,3201.614014,China,SSE
2019-04-25,3123.825928,China,SSE
2019-04-26,3086.3989260000003,China,SSE
2019-04-27,3086.3989260000003,China,SSE
2019-04-28,3086.3989260000003,China,SSE
2019-04-29,3086.3989260000003,China,SSE
2019-04-30,3086.3989260000003,China,SSE
2019-05-01,3086.3989260000003,China,SSE
2019-05-02,3086.3989260000003,China,SSE
2019-05-03,3086.3989260000003,China,SSE
2019-05-04,3086.3989260000003,China,SSE
2019-05-05,3086.3989260000003,China,SSE
2019-05-06,2906.464111,China,SSE
2019-05-07,2926.3911129999997,China,SSE
2019-05-08,2893.75708,China,SSE
2019-05-09,2850.954102,China,SSE
2019-05-10,2939.2109379999997,China,SSE
2019-05-11,2939.2109379999997,China,SSE
2019-05-12,2939.2109379999997,China,SSE
2019-05-13,2903.712891,China,SSE
2019-05-14,2883.611084,China,SSE
2019-05-15,2938.677979,China,SSE
2019-05-16,2955.7109379999997,China,SSE
2019-05-17,2882.295898,China,SSE
2019-05-18,2882.295898,China,SSE
2019-05-19,2882.295898,China,SSE
2019-05-20,2870.60498,China,SSE
2019-05-21,2905.9689940000003,China,SSE
2019-05-22,2891.705078,China,SSE
2019-05-23,2852.514893,China,SSE
2019-05-24,2852.9951170000004,China,SSE
2019-05-25,2852.9951170000004,China,SSE
2019-05-26,2852.9951170000004,China,SSE
2019-05-27,2892.37793,China,SSE
2019-05-28,2909.910889,China,SSE
2019-05-29,2914.696045,China,SSE
2019-05-30,2905.804932,China,SSE
2019-05-31,2898.696045,China,SSE
2019-06-01,2898.696045,China,SSE
2019-06-02,2898.696045,China,SSE
2019-06-03,2890.081055,China,SSE
2019-06-04,2862.280029,China,SSE
2019-06-05,2861.417969,China,SSE
2019-06-06,2827.798096,China,SSE
2019-06-07,2827.798096,China,SSE
2019-06-08,2827.798096,China,SSE
2019-06-09,2827.798096,China,SSE
2019-06-10,2852.1298829999996,China,SSE
2019-06-11,2925.716064,China,SSE
2019-06-12,2909.3798829999996,China,SSE
2019-06-13,2910.740967,China,SSE
2019-06-14,2881.974121,China,SSE
2019-06-15,2881.974121,China,SSE
2019-06-16,2881.974121,China,SSE
2019-06-17,2887.62207,China,SSE
2019-06-18,2890.157959,China,SSE
2019-06-19,2917.802979,China,SSE
2019-06-20,2987.118896,China,SSE
2019-06-21,3001.97998,China,SSE
2019-06-22,3001.97998,China,SSE
2019-06-23,3001.97998,China,SSE
2019-06-24,3008.1479489999997,China,SSE
2019-06-25,2982.073975,China,SSE
2019-06-26,2976.283936,China,SSE
2019-06-27,2996.792969,China,SSE
2019-06-28,2978.87793,China,SSE
2019-06-29,2978.87793,China,SSE
2019-06-30,2978.87793,China,SSE
2019-07-01,3044.903076,China,SSE
2019-07-02,3043.943115,China,SSE
2019-07-03,3015.262939,China,SSE
2019-07-04,3005.249023,China,SSE
2019-07-05,3011.059082,China,SSE
2019-07-06,3011.059082,China,SSE
2019-07-07,3011.059082,China,SSE
2019-07-08,2933.363037,China,SSE
2019-07-09,2928.22998,China,SSE
2019-07-10,2915.302002,China,SSE
2019-07-11,2917.760986,China,SSE
2019-07-12,2930.550049,China,SSE
2019-07-13,2930.550049,China,SSE
2019-07-14,2930.550049,China,SSE
2019-07-15,2942.189941,China,SSE
2019-07-16,2937.6201170000004,China,SSE
2019-07-17,2931.689941,China,SSE
2019-07-18,2901.179932,China,SSE
2019-07-19,2924.199951,China,SSE
2019-07-20,2924.199951,China,SSE
2019-07-21,2924.199951,China,SSE
2019-07-22,2886.974121,China,SSE
2019-07-23,2899.939941,China,SSE
2019-07-24,2923.280029,China,SSE
2019-07-25,2937.360107,China,SSE
2019-07-26,2944.540039,China,SSE
2019-07-27,2944.540039,China,SSE
2019-07-28,2944.540039,China,SSE
2019-07-29,2941.01001,China,SSE
2019-07-30,2952.340088,China,SSE
2019-07-31,2932.51001,China,SSE
2019-08-01,2908.77002,China,SSE
2019-08-02,2867.840088,China,SSE
2019-08-03,2867.840088,China,SSE
2019-08-04,2867.840088,China,SSE
2019-08-05,2821.5,China,SSE
2019-08-06,2777.555908,China,SSE
2019-08-07,2768.679932,China,SSE
2019-08-08,2794.552002,China,SSE
2019-08-09,2774.75,China,SSE
2019-08-10,2774.75,China,SSE
2019-08-11,2774.75,China,SSE
2019-08-12,2814.98999,China,SSE
2019-08-13,2797.26001,China,SSE
2019-08-14,2808.909912,China,SSE
2019-08-15,2815.800049,China,SSE
2019-08-16,2823.820068,China,SSE
2019-08-17,2823.820068,China,SSE
2019-08-18,2823.820068,China,SSE
2019-08-19,2883.100098,China,SSE
2019-08-20,2880.0,China,SSE
2019-08-21,2880.330078,China,SSE
2019-08-22,2883.439941,China,SSE
2019-08-23,2897.429932,China,SSE
2019-08-24,2897.429932,China,SSE
2019-08-25,2897.429932,China,SSE
2019-08-26,2863.570068,China,SSE
2019-08-27,2902.189941,China,SSE
2019-08-28,2893.76001,China,SSE
2019-08-29,2890.919922,China,SSE
2019-08-30,2886.23999,China,SSE
2019-08-31,2886.23999,China,SSE
2019-09-01,2886.23999,China,SSE
2019-09-02,2924.105957,China,SSE
2019-09-03,2930.149902,China,SSE
2019-09-04,2957.409912,China,SSE
2019-09-05,2985.860107,China,SSE
2019-09-06,2999.600098,China,SSE
2019-09-07,2999.600098,China,SSE
2019-09-08,2999.600098,China,SSE
2019-09-09,3024.73999,China,SSE
2019-09-10,3021.199951,China,SSE
2019-09-11,3008.810059,China,SSE
2019-09-12,3031.23999,China,SSE
2019-09-13,3031.23999,China,SSE
2019-09-14,3031.23999,China,SSE
2019-09-15,3031.23999,China,SSE
2019-09-16,3030.75,China,SSE
2019-09-17,2978.1201170000004,China,SSE
2019-09-18,2985.659912,China,SSE
2019-09-19,2999.280029,China,SSE
2019-09-20,3006.449951,China,SSE
2019-09-21,3006.449951,China,SSE
2019-09-22,3006.449951,China,SSE
2019-09-23,2977.080078,China,SSE
2019-09-24,2985.340088,China,SSE
2019-09-25,2955.429932,China,SSE
2019-09-26,2929.090088,China,SSE
2019-09-27,2932.169922,China,SSE
2019-09-28,2932.169922,China,SSE
2019-09-29,2932.169922,China,SSE
2019-09-30,2905.189941,China,SSE
2019-10-01,2905.189941,China,SSE
2019-10-02,2905.189941,China,SSE
2019-10-03,2905.189941,China,SSE
2019-10-04,2905.189941,China,SSE
2019-10-05,2905.189941,China,SSE
2019-10-06,2905.189941,China,SSE
2019-10-07,2905.189941,China,SSE
2019-10-08,2913.570068,China,SSE
2019-10-09,2924.860107,China,SSE
2019-10-10,2947.709961,China,SSE
2019-10-11,2973.659912,China,SSE
2019-10-12,2973.659912,China,SSE
2019-10-13,2973.659912,China,SSE
2019-10-14,3007.8798829999996,China,SSE
2019-10-15,2991.050049,China,SSE
2019-10-16,2978.709961,China,SSE
2019-10-17,2977.330078,China,SSE
2019-10-18,2938.139893,China,SSE
2019-10-19,2938.139893,China,SSE
2019-10-20,2938.139893,China,SSE
2019-10-21,2939.6201170000004,China,SSE
2019-10-22,2954.3798829999996,China,SSE
2019-10-23,2941.6201170000004,China,SSE
2019-10-24,2940.919922,China,SSE
2019-10-25,2954.929932,China,SSE
2019-10-26,2954.929932,China,SSE
2019-10-27,2954.929932,China,SSE
2019-10-28,2980.050049,China,SSE
2019-10-29,2954.179932,China,SSE
2019-10-30,2939.320068,China,SSE
2019-10-31,2929.060059,China,SSE
2019-11-01,2958.199951,China,SSE
2019-11-02,2958.199951,China,SSE
2019-11-03,2958.199951,China,SSE
2019-11-04,2975.48999,China,SSE
2019-11-05,2991.560059,China,SSE
2019-11-06,2978.600098,China,SSE
2019-11-07,2978.709961,China,SSE
2019-11-08,2964.179932,China,SSE
2019-11-09,2964.179932,China,SSE
2019-11-10,2964.179932,China,SSE
2019-11-11,2909.969971,China,SSE
2019-11-12,2914.820068,China,SSE
2019-11-13,2905.23999,China,SSE
2019-11-14,2909.8701170000004,China,SSE
2019-11-15,2891.340088,China,SSE
2019-11-16,2891.340088,China,SSE
2019-11-17,2891.340088,China,SSE
2019-11-18,2909.199951,China,SSE
2019-11-19,2933.98999,China,SSE
2019-11-20,2911.050049,China,SSE
2019-11-21,2903.639893,China,SSE
2019-11-22,2885.290039,China,SSE
2019-11-23,2885.290039,China,SSE
2019-11-24,2885.290039,China,SSE
2019-11-25,2906.169922,China,SSE
2019-11-26,2907.060059,China,SSE
2019-11-27,2903.189941,China,SSE
2019-11-28,2889.693115,China,SSE
2019-11-29,2871.97998,China,SSE
2019-11-30,2871.97998,China,SSE
2019-12-01,2871.97998,China,SSE
2019-12-02,2875.810059,China,SSE
2019-12-03,2884.699951,China,SSE
2019-12-04,2878.115967,China,SSE
2019-12-05,2899.4689940000003,China,SSE
2019-12-06,2912.013916,China,SSE
2019-12-07,2912.013916,China,SSE
2019-12-08,2912.013916,China,SSE
2019-12-09,2914.478027,China,SSE
2019-12-10,2917.315918,China,SSE
2019-12-11,2924.4169920000004,China,SSE
2019-12-12,2915.697998,China,SSE
2019-12-13,2967.676025,China,SSE
2019-12-14,2967.676025,China,SSE
2019-12-15,2967.676025,China,SSE
2019-12-16,2984.393066,China,SSE
2019-12-17,3022.4221190000003,China,SSE
2019-12-18,3017.043945,China,SSE
2019-12-19,3017.043945,China,SSE
2019-12-20,3004.9379879999997,China,SSE
2019-12-21,3004.9379879999997,China,SSE
2019-12-22,3004.9379879999997,China,SSE
2019-12-23,2962.750977,China,SSE
2019-12-24,2982.680908,China,SSE
2019-12-25,2981.881104,China,SSE
2019-12-26,3007.35498,China,SSE
2019-12-27,3005.035889,China,SSE
2019-12-28,3005.035889,China,SSE
2019-12-29,3005.035889,China,SSE
2019-12-30,3040.0239260000003,China,SSE
2019-12-31,3050.124023,China,SSE
2020-01-01,3050.124023,China,SSE
2020-01-02,3085.197998,China,SSE
2020-01-03,3083.785889,China,SSE
2020-01-04,3083.785889,China,SSE
2020-01-05,3083.785889,China,SSE
2020-01-06,3083.407959,China,SSE
2020-01-07,3104.802002,China,SSE
2020-01-08,3066.893066,China,SSE
2020-01-09,3094.88208,China,SSE
2020-01-10,3092.291016,China,SSE
2020-01-11,3092.291016,China,SSE
2020-01-12,3092.291016,China,SSE
2020-01-13,3115.570068,China,SSE
2020-01-14,3106.820068,China,SSE
2020-01-15,3090.040039,China,SSE
2020-01-16,3074.081055,China,SSE
2020-01-17,3075.496094,China,SSE
2020-01-18,3075.496094,China,SSE
2020-01-19,3075.496094,China,SSE
2020-01-20,3095.787109,China,SSE
2020-01-21,3052.139893,China,SSE
2020-01-22,3060.7548829999996,China,SSE
2020-01-23,2976.528076,China,SSE
2020-01-24,2976.528076,China,SSE
2020-01-25,2976.528076,China,SSE
2020-01-26,2976.528076,China,SSE
2020-01-27,2976.528076,China,SSE
2020-01-28,2976.528076,China,SSE
2020-01-29,2976.528076,China,SSE
2020-01-30,2976.528076,China,SSE
2020-01-31,2976.528076,China,SSE
2020-02-01,2976.528076,China,SSE
2020-02-02,2976.528076,China,SSE
2020-02-03,2746.605957,China,SSE
2020-02-04,2783.288086,China,SSE
2020-02-05,2818.087891,China,SSE
2020-02-06,2866.51001,China,SSE
2020-02-07,2875.959961,China,SSE
2020-02-08,2875.959961,China,SSE
2020-02-09,2875.959961,China,SSE
2020-02-10,2890.488037,China,SSE
2020-02-11,2901.669922,China,SSE
2020-02-12,2926.8989260000003,China,SSE
2020-02-13,2906.073975,China,SSE
2020-02-14,2917.008057,China,SSE
2020-02-15,2917.008057,China,SSE
2020-02-16,2917.008057,China,SSE
2020-02-17,2983.62207,China,SSE
2020-02-18,2984.971924,China,SSE
2020-02-19,2975.4021,China,SSE
2020-02-20,3030.154053,China,SSE
2020-02-21,3039.668945,China,SSE
2020-02-22,3039.668945,China,SSE
2020-02-23,3039.668945,China,SSE
2020-02-24,3031.23291,China,SSE
2020-02-25,3013.050049,China,SSE
2020-02-26,2987.928955,China,SSE
2020-02-27,2991.330078,China,SSE
2020-02-28,2880.303955,China,SSE
2020-02-29,2880.303955,China,SSE
2020-03-01,2880.303955,China,SSE
2020-03-02,2970.930908,China,SSE
2020-03-03,2992.896973,China,SSE
2020-03-04,3011.666016,China,SSE
2020-03-05,3071.677002,China,SSE
2020-03-06,3034.510986,China,SSE
2020-03-07,3034.510986,China,SSE
2020-03-08,3034.510986,China,SSE
2020-03-09,2943.291016,China,SSE
2020-03-10,2996.761963,China,SSE
2020-03-11,2968.51709,China,SSE
2020-03-12,2923.486084,China,SSE
2020-03-13,2887.427002,China,SSE
2020-03-14,2887.427002,China,SSE
2020-03-15,2887.427002,China,SSE
2020-03-16,2789.253906,China,SSE
2020-03-17,2779.6411129999997,China,SSE
2020-03-18,2728.756104,China,SSE
2020-03-19,2702.1298829999996,China,SSE
2020-03-20,2745.61792,China,SSE
2020-03-21,2745.61792,China,SSE
2020-03-22,2745.61792,China,SSE
2020-03-23,2660.169922,China,SSE
2020-03-24,2722.4379879999997,China,SSE
2020-03-25,2781.591064,China,SSE
2020-03-26,2764.910889,China,SSE
2020-03-27,2772.2028809999997,China,SSE
2020-03-28,2772.2028809999997,China,SSE
2020-03-29,2772.2028809999997,China,SSE
2020-03-30,2747.214111,China,SSE
2020-03-31,2750.295898,China,SSE
2020-04-01,2734.521973,China,SSE
2020-04-02,2780.637939,China,SSE
2020-04-03,2763.987061,China,SSE
2020-04-04,2763.987061,China,SSE
2020-04-05,2763.987061,China,SSE
2020-04-06,2763.987061,China,SSE
2020-04-07,2820.762939,China,SSE
2020-04-08,2815.368896,China,SSE
2020-04-09,2825.904053,China,SSE
2020-04-10,2796.631104,China,SSE
2020-04-11,2796.631104,China,SSE
2020-04-12,2796.631104,China,SSE
2020-04-13,2783.048096,China,SSE
2020-04-14,2827.282959,China,SSE
2020-04-15,2811.174072,China,SSE
2020-04-16,2819.935059,China,SSE
2020-04-17,2838.4951170000004,China,SSE
2020-04-18,2838.4951170000004,China,SSE
2020-04-19,2838.4951170000004,China,SSE
2020-04-20,2852.552979,China,SSE
2020-04-21,2827.012939,China,SSE
2020-04-22,2843.97998,China,SSE
2020-04-23,2838.499023,China,SSE
2020-04-24,2808.529053,China,SSE
2020-04-25,2808.529053,China,SSE
2020-04-26,2808.529053,China,SSE
2020-04-27,2815.4951170000004,China,SSE
2020-04-28,2810.0239260000003,China,SSE
2020-04-29,2822.441895,China,SSE
2020-04-30,2860.082031,China,SSE
2020-05-01,2860.082031,China,SSE
2020-05-02,2860.082031,China,SSE
2020-05-03,2860.082031,China,SSE
2020-05-04,2860.082031,China,SSE
2020-05-05,2860.082031,China,SSE
2020-05-06,2878.139893,China,SSE
2020-05-07,2871.5229489999997,China,SSE
2020-05-08,2895.340088,China,SSE
2020-05-09,2895.340088,China,SSE
2020-05-10,2895.340088,China,SSE
2020-05-11,2894.800049,China,SSE
2020-05-12,2891.555908,China,SSE
2020-05-13,2898.050049,China,SSE
2020-05-14,2870.342041,China,SSE
2020-05-15,2868.458984,China,SSE
2020-05-16,2868.458984,China,SSE
2020-05-17,2868.458984,China,SSE
2020-05-18,2875.417969,China,SSE
2020-05-19,2898.575928,China,SSE
2020-05-20,2883.738037,China,SSE
2020-05-21,2867.924072,China,SSE
2020-05-22,2813.764893,China,SSE
2020-05-23,2813.764893,China,SSE
2020-05-24,2813.764893,China,SSE
2020-05-25,2817.969971,China,SSE
2020-05-26,2846.5471190000003,China,SSE
2020-05-27,2836.803955,China,SSE
2020-05-28,2846.221924,China,SSE
2020-05-29,2852.3510739999997,China,SSE
2020-05-30,2852.3510739999997,China,SSE
2020-05-31,2852.3510739999997,China,SSE
2020-06-01,2915.430908,China,SSE
2020-06-02,2921.3979489999997,China,SSE
2020-06-03,2923.371094,China,SSE
2020-06-04,2919.250977,China,SSE
2020-06-05,2930.799072,China,SSE
2020-06-06,2930.799072,China,SSE
2020-06-07,2930.799072,China,SSE
2020-06-08,2937.770996,China,SSE
2020-06-09,2956.112061,China,SSE
2020-06-10,2943.75293,China,SSE
2020-06-11,2920.896973,China,SSE
2020-06-12,2919.740967,China,SSE
2020-06-13,2919.740967,China,SSE
2020-06-14,2919.740967,China,SSE
2020-06-15,2890.030029,China,SSE
2020-06-16,2931.75,China,SSE
2020-06-17,2935.8701170000004,China,SSE
2020-06-18,2939.320068,China,SSE
2020-06-19,2967.6298829999996,China,SSE
2020-06-20,2967.6298829999996,China,SSE
2020-06-21,2967.6298829999996,China,SSE
2020-06-22,2965.271973,China,SSE
2020-06-23,2970.6201170000004,China,SSE
2020-06-24,2979.551025,China,SSE
2020-06-25,2979.551025,China,SSE
2020-06-26,2979.551025,China,SSE
2020-06-27,2979.551025,China,SSE
2020-06-28,2979.551025,China,SSE
2020-06-29,2961.5161129999997,China,SSE
2020-06-30,2984.674072,China,SSE
2020-07-01,3025.980957,China,SSE
2020-07-02,3090.569092,China,SSE
2020-07-03,3152.8129879999997,China,SSE
2020-07-04,3152.8129879999997,China,SSE
2020-07-05,3152.8129879999997,China,SSE
2020-07-06,3332.881104,China,SSE
2020-07-07,3345.336914,China,SSE
2020-07-08,3403.4399409999996,China,SSE
2020-07-09,3450.593994,China,SSE
2020-07-10,3383.322021,China,SSE
2020-07-11,3383.322021,China,SSE
2020-07-12,3383.322021,China,SSE
2020-07-13,3443.285889,China,SSE
2020-07-14,3414.618896,China,SSE
2020-07-15,3361.303955,China,SSE
2020-07-16,3210.099121,China,SSE
2020-07-17,3214.128906,China,SSE
2020-07-18,3214.128906,China,SSE
2020-07-19,3214.128906,China,SSE
2020-07-20,3314.1489260000003,China,SSE
2020-07-21,3320.89502,China,SSE
2020-07-22,3333.1640629999997,China,SSE
2020-07-23,3325.110107,China,SSE
2020-07-24,3196.768066,China,SSE
2020-07-25,3196.768066,China,SSE
2020-07-26,3196.768066,China,SSE
2020-07-27,3205.2270510000003,China,SSE
2020-07-28,3227.959961,China,SSE
2020-07-29,3294.552002,China,SSE
2020-07-30,3286.822021,China,SSE
2020-07-31,3310.00708,China,SSE
2020-08-01,3310.00708,China,SSE
2020-08-02,3310.00708,China,SSE
2020-08-03,3367.966064,China,SSE
2020-08-04,3371.6899409999996,China,SSE
2020-08-05,3377.5600590000004,China,SSE
2020-08-06,3386.459961,China,SSE
2020-08-07,3354.034912,China,SSE
2020-08-08,3354.034912,China,SSE
2020-08-09,3354.034912,China,SSE
2020-08-10,3379.251953,China,SSE
2020-08-11,3340.290039,China,SSE
2020-08-12,3319.2661129999997,China,SSE
2020-08-13,3320.7260739999997,China,SSE
2020-08-14,3360.099121,China,SSE
2020-08-15,3360.099121,China,SSE
2020-08-16,3360.099121,China,SSE
2020-08-17,3438.801025,China,SSE
2020-08-18,3451.089111,China,SSE
2020-08-19,3408.1289060000004,China,SSE
2020-08-20,3363.898926,China,SSE
2020-08-21,3380.6831049999996,China,SSE
2020-08-22,3380.6831049999996,China,SSE
2020-08-23,3380.6831049999996,China,SSE
2020-08-24,3385.637939,China,SSE
2020-08-25,3373.577881,China,SSE
2020-08-26,3329.739014,China,SSE
2020-08-27,3350.110107,China,SSE
2020-08-28,3403.806885,China,SSE
2020-08-29,3403.806885,China,SSE
2020-08-30,3403.806885,China,SSE
2020-08-31,3395.677979,China,SSE
2020-09-01,3410.6069340000004,China,SSE
2020-09-02,3404.8020020000004,China,SSE
2020-09-03,3384.980957,China,SSE
2020-09-04,3355.366943,China,SSE
2020-09-05,3355.366943,China,SSE
2020-09-06,3355.366943,China,SSE
2020-09-07,3292.591064,China,SSE
2020-09-08,3316.4169920000004,China,SSE
2020-09-09,3254.62793,China,SSE
2020-09-10,3234.822998,China,SSE
2020-09-11,3260.345947,China,SSE
2019-01-01,4689.390136999999,France,CAC 40
2019-01-02,4689.390136999999,France,CAC 40
2019-01-03,4611.490234000001,France,CAC 40
2019-01-04,4737.120117,France,CAC 40
2019-01-05,4737.120117,France,CAC 40
2019-01-06,4737.120117,France,CAC 40
2019-01-07,4719.169922,France,CAC 40
2019-01-08,4773.27002,France,CAC 40
2019-01-09,4813.580078,France,CAC 40
2019-01-10,4805.660156,France,CAC 40
2019-01-11,4781.339844,France,CAC 40
2019-01-12,4781.339844,France,CAC 40
2019-01-13,4781.339844,France,CAC 40
2019-01-14,4762.75,France,CAC 40
2019-01-15,4786.169922,France,CAC 40
2019-01-16,4810.740234000001,France,CAC 40
2019-01-17,4794.370117,France,CAC 40
2019-01-18,4875.930176,France,CAC 40
2019-01-19,4875.930176,France,CAC 40
2019-01-20,4875.930176,France,CAC 40
2019-01-21,4867.779785,France,CAC 40
2019-01-22,4847.529785,France,CAC 40
2019-01-23,4840.379883,France,CAC 40
2019-01-24,4871.959961,France,CAC 40
2019-01-25,4925.819824,France,CAC 40
2019-01-26,4925.819824,France,CAC 40
2019-01-27,4925.819824,France,CAC 40
2019-01-28,4888.580078,France,CAC 40
2019-01-29,4928.180176,France,CAC 40
2019-01-30,4974.759765999999,France,CAC 40
2019-01-31,4992.720215,France,CAC 40
2019-02-01,5019.259765999999,France,CAC 40
2019-02-02,5019.259765999999,France,CAC 40
2019-02-03,5019.259765999999,France,CAC 40
2019-02-04,5000.189941,France,CAC 40
2019-02-05,5083.339844,France,CAC 40
2019-02-06,5079.049805,France,CAC 40
2019-02-07,4985.560059,France,CAC 40
2019-02-08,4961.640136999999,France,CAC 40
2019-02-09,4961.640136999999,France,CAC 40
2019-02-10,4961.640136999999,France,CAC 40
2019-02-11,5014.470215,France,CAC 40
2019-02-12,5056.350098,France,CAC 40
2019-02-13,5074.27002,France,CAC 40
2019-02-14,5062.52002,France,CAC 40
2019-02-15,5153.189941,France,CAC 40
2019-02-16,5153.189941,France,CAC 40
2019-02-17,5153.189941,France,CAC 40
2019-02-18,5168.540039,France,CAC 40
2019-02-19,5160.52002,France,CAC 40
2019-02-20,5195.950195,France,CAC 40
2019-02-21,5196.109863000001,France,CAC 40
2019-02-22,5215.850098,France,CAC 40
2019-02-23,5215.850098,France,CAC 40
2019-02-24,5215.850098,France,CAC 40
2019-02-25,5231.850098,France,CAC 40
2019-02-26,5238.720215,France,CAC 40
2019-02-27,5225.350098,France,CAC 40
2019-02-28,5240.529785,France,CAC 40
2019-03-01,5265.189941,France,CAC 40
2019-03-02,5265.189941,France,CAC 40
2019-03-03,5265.189941,France,CAC 40
2019-03-04,5286.569824,France,CAC 40
2019-03-05,5297.52002,France,CAC 40
2019-03-06,5288.810059,France,CAC 40
2019-03-07,5267.919922,France,CAC 40
2019-03-08,5231.220215,France,CAC 40
2019-03-09,5231.220215,France,CAC 40
2019-03-10,5231.220215,France,CAC 40
2019-03-11,5265.959961,France,CAC 40
2019-03-12,5270.25,France,CAC 40
2019-03-13,5306.379883,France,CAC 40
2019-03-14,5349.779785,France,CAC 40
2019-03-15,5405.319824,France,CAC 40
2019-03-16,5405.319824,France,CAC 40
2019-03-17,5405.319824,France,CAC 40
2019-03-18,5412.830078,France,CAC 40
2019-03-19,5425.899902,France,CAC 40
2019-03-20,5382.660156,France,CAC 40
2019-03-21,5378.850098,France,CAC 40
2019-03-22,5269.919922,France,CAC 40
2019-03-23,5269.919922,France,CAC 40
2019-03-24,5269.919922,France,CAC 40
2019-03-25,5260.640136999999,France,CAC 40
2019-03-26,5307.379883,France,CAC 40
2019-03-27,5301.240234000001,France,CAC 40
2019-03-28,5296.540039,France,CAC 40
2019-03-29,5350.529785,France,CAC 40
2019-03-30,5350.529785,France,CAC 40
2019-03-31,5350.529785,France,CAC 40
2019-04-01,5405.529785,France,CAC 40
2019-04-02,5423.470215,France,CAC 40
2019-04-03,5468.910156,France,CAC 40
2019-04-04,5463.799805,France,CAC 40
2019-04-05,5476.200195,France,CAC 40
2019-04-06,5476.200195,France,CAC 40
2019-04-07,5476.200195,France,CAC 40
2019-04-08,5471.779785,France,CAC 40
2019-04-09,5436.419922,France,CAC 40
2019-04-10,5449.879883,France,CAC 40
2019-04-11,5485.720215,France,CAC 40
2019-04-12,5502.700195,France,CAC 40
2019-04-13,5502.700195,France,CAC 40
2019-04-14,5502.700195,France,CAC 40
2019-04-15,5508.72998,France,CAC 40
2019-04-16,5528.669922,France,CAC 40
2019-04-17,5563.089844,France,CAC 40
2019-04-18,5580.379883,France,CAC 40
2019-04-19,5580.379883,France,CAC 40
2019-04-20,5580.379883,France,CAC 40
2019-04-21,5580.379883,France,CAC 40
2019-04-22,5580.379883,France,CAC 40
2019-04-23,5591.689941,France,CAC 40
2019-04-24,5576.060059,France,CAC 40
2019-04-25,5557.669922,France,CAC 40
2019-04-26,5569.359863000001,France,CAC 40
2019-04-27,5569.359863000001,France,CAC 40
2019-04-28,5569.359863000001,France,CAC 40
2019-04-29,5580.97998,France,CAC 40
2019-04-30,5586.410156,France,CAC 40
2019-05-01,5586.410156,France,CAC 40
2019-05-02,5538.859863000001,France,CAC 40
2019-05-03,5548.839844,France,CAC 40
2019-05-04,5548.839844,France,CAC 40
2019-05-05,5548.839844,France,CAC 40
2019-05-06,5483.52002,France,CAC 40
2019-05-07,5395.75,France,CAC 40
2019-05-08,5417.589844,France,CAC 40
2019-05-09,5313.160156,France,CAC 40
2019-05-10,5327.439941,France,CAC 40
2019-05-11,5327.439941,France,CAC 40
2019-05-12,5327.439941,France,CAC 40
2019-05-13,5262.569824,France,CAC 40
2019-05-14,5341.350098,France,CAC 40
2019-05-15,5374.259765999999,France,CAC 40
2019-05-16,5448.109863000001,France,CAC 40
2019-05-17,5438.22998,France,CAC 40
2019-05-18,5438.22998,France,CAC 40
2019-05-19,5438.22998,France,CAC 40
2019-05-20,5358.589844,France,CAC 40
2019-05-21,5385.459961,France,CAC 40
2019-05-22,5378.97998,France,CAC 40
