,Date,Country, Silver Price per tr oz
3784,2019-03-06,Brazil,57.93
3785,2019-03-07,Brazil,58.2
3786,2019-03-08,Brazil,59.36
3787,2019-03-09,Brazil,59.36
3788,2019-03-10,Brazil,59.36
3789,2019-03-11,Brazil,58.82
3790,2019-03-12,Brazil,58.88
3791,2019-03-13,Brazil,58.98
3792,2019-03-14,Brazil,58.45
3793,2019-03-15,Brazil,58.34
3794,2019-03-16,Brazil,58.34
3795,2019-03-17,Brazil,58.34
3796,2019-03-18,Brazil,58.18
3797,2019-03-19,Brazil,58.25
3798,2019-03-20,Brazil,58.43
3799,2019-03-21,Brazil,58.76
3800,2019-03-22,Brazil,60.26
3801,2019-03-23,Brazil,60.26
3802,2019-03-24,Brazil,60.26
3803,2019-03-25,Brazil,59.88
3804,2019-03-26,Brazil,59.77
3805,2019-03-27,Brazil,61.01
3806,2019-03-28,Brazil,58.59
3807,2019-03-29,Brazil,59.39
3808,2019-03-30,Brazil,59.39
3809,2019-03-31,Brazil,59.39
3810,2019-04-01,Brazil,58.24
3811,2019-04-02,Brazil,58.27
3812,2019-04-03,Brazil,58.63
3813,2019-04-04,Brazil,58.44
3814,2019-04-05,Brazil,58.51
3815,2019-04-06,Brazil,58.51
3816,2019-04-07,Brazil,58.51
3817,2019-04-08,Brazil,58.73
3818,2019-04-09,Brazil,58.65
3819,2019-04-10,Brazil,58.29
3820,2019-04-11,Brazil,57.74
3821,2019-04-12,Brazil,58.17
3822,2019-04-13,Brazil,58.17
3823,2019-04-14,Brazil,58.17
3824,2019-04-15,Brazil,57.97
3825,2019-04-16,Brazil,58.5
3826,2019-04-17,Brazil,59.06
3827,2019-04-18,Brazil,58.93
3828,2019-04-19,Brazil,58.57
3829,2019-04-20,Brazil,58.57
3830,2019-04-21,Brazil,58.57
3831,2019-04-22,Brazil,59.09
3832,2019-04-23,Brazil,58.16
3833,2019-04-24,Brazil,59.63
3834,2019-04-25,Brazil,59.03
3835,2019-04-26,Brazil,59.27
3836,2019-04-27,Brazil,59.27
3837,2019-04-28,Brazil,59.27
3838,2019-04-29,Brazil,58.78
3839,2019-04-30,Brazil,58.61
3840,2019-05-01,Brazil,57.52
3841,2019-05-02,Brazil,57.99
3842,2019-05-03,Brazil,58.8
3843,2019-05-04,Brazil,58.8
3844,2019-05-05,Brazil,58.8
3845,2019-05-06,Brazil,59.04
3846,2019-05-07,Brazil,59.18
3847,2019-05-08,Brazil,58.31
3848,2019-05-09,Brazil,58.31
3849,2019-05-10,Brazil,58.51
3850,2019-05-11,Brazil,58.51
3851,2019-05-12,Brazil,58.51
3852,2019-05-13,Brazil,58.97
3853,2019-05-14,Brazil,58.77
3854,2019-05-15,Brazil,59.18
3855,2019-05-16,Brazil,58.9
3856,2019-05-17,Brazil,59.08
3857,2019-05-18,Brazil,59.08
3858,2019-05-19,Brazil,59.08
3859,2019-05-20,Brazil,59.28
3860,2019-05-21,Brazil,58.37
3861,2019-05-22,Brazil,58.35
3862,2019-05-23,Brazil,58.91
3863,2019-05-24,Brazil,58.58
3864,2019-05-25,Brazil,58.58
3865,2019-05-26,Brazil,58.58
3866,2019-05-27,Brazil,58.81
3867,2019-05-28,Brazil,57.79
3868,2019-05-29,Brazil,57.32
3869,2019-05-30,Brazil,57.79
3870,2019-05-31,Brazil,57.13
3871,2019-06-01,Brazil,57.13
3872,2019-06-02,Brazil,57.13
3873,2019-06-03,Brazil,57.45
3874,2019-06-04,Brazil,57.14
3875,2019-06-05,Brazil,57.51
3876,2019-06-06,Brazil,57.84
3877,2019-06-07,Brazil,58.26
3878,2019-06-08,Brazil,58.26
3879,2019-06-09,Brazil,58.26
3880,2019-06-10,Brazil,57.18
3881,2019-06-11,Brazil,56.87
3882,2019-06-12,Brazil,57.12
3883,2019-06-13,Brazil,57.48
3884,2019-06-14,Brazil,57.97
3885,2019-06-15,Brazil,57.97
3886,2019-06-16,Brazil,57.97
3887,2019-06-17,Brazil,57.74
3888,2019-06-18,Brazil,57.94
3889,2019-06-19,Brazil,58.22
3890,2019-06-20,Brazil,59.2
3891,2019-06-21,Brazil,58.61
3892,2019-06-22,Brazil,58.61
3893,2019-06-23,Brazil,58.61
3894,2019-06-24,Brazil,59.07
3895,2019-06-25,Brazil,59.17
3896,2019-06-26,Brazil,58.77
3897,2019-06-27,Brazil,58.29
3898,2019-06-28,Brazil,58.9
3899,2019-06-29,Brazil,58.9
3900,2019-06-30,Brazil,58.9
3901,2019-07-01,Brazil,58.19
3902,2019-07-02,Brazil,58.96
3903,2019-07-03,Brazil,58.56
3904,2019-07-04,Brazil,57.99
3905,2019-07-05,Brazil,57.3
3906,2019-07-06,Brazil,57.3
3907,2019-07-07,Brazil,57.3
3908,2019-07-08,Brazil,57.23
3909,2019-07-09,Brazil,57.43
3910,2019-07-10,Brazil,57.2
3911,2019-07-11,Brazil,56.75
3912,2019-07-12,Brazil,56.89
3913,2019-07-13,Brazil,56.89
3914,2019-07-14,Brazil,56.89
3915,2019-07-15,Brazil,57.8
3916,2019-07-16,Brazil,58.62
3917,2019-07-17,Brazil,60.1
3918,2019-07-18,Brazil,60.77
3919,2019-07-19,Brazil,60.77
3920,2019-07-20,Brazil,60.77
3921,2019-07-21,Brazil,60.77
3922,2019-07-22,Brazil,61.18
3923,2019-07-23,Brazil,61.93
3924,2019-07-24,Brazil,62.6
3925,2019-07-25,Brazil,62.03
3926,2019-07-26,Brazil,61.9
3927,2019-07-27,Brazil,61.9
3928,2019-07-28,Brazil,61.9
3929,2019-07-29,Brazil,62.21
3930,2019-07-30,Brazil,62.81
3931,2019-07-31,Brazil,61.97
3932,2019-08-01,Brazil,62.73
3933,2019-08-02,Brazil,62.95
3934,2019-08-03,Brazil,62.95
3935,2019-08-04,Brazil,62.95
3936,2019-08-05,Brazil,65.14
3937,2019-08-06,Brazil,65.17
3938,2019-08-07,Brazil,67.91
3939,2019-08-08,Brazil,66.37
3940,2019-08-09,Brazil,66.93
3941,2019-08-10,Brazil,66.93
3942,2019-08-11,Brazil,66.93
3943,2019-08-12,Brazil,67.98
3944,2019-08-13,Brazil,67.29
3945,2019-08-14,Brazil,69.64
3946,2019-08-15,Brazil,68.91
3947,2019-08-16,Brazil,68.52
3948,2019-08-17,Brazil,68.52
3949,2019-08-18,Brazil,68.52
3950,2019-08-19,Brazil,68.73
3951,2019-08-20,Brazil,69.59
3952,2019-08-21,Brazil,68.98
3953,2019-08-22,Brazil,69.41
3954,2019-08-23,Brazil,71.89
3955,2019-08-24,Brazil,71.89
3956,2019-08-25,Brazil,71.89
3957,2019-08-26,Brazil,73.47
3958,2019-08-27,Brazil,75.15
3959,2019-08-28,Brazil,76.5
3960,2019-08-29,Brazil,76.08
3961,2019-08-30,Brazil,76.1
3962,2019-08-31,Brazil,76.1
3963,2019-09-01,Brazil,76.1
3964,2019-09-02,Brazil,76.97
3965,2019-09-03,Brazil,80.31
3966,2019-09-04,Brazil,80.16
3967,2019-09-05,Brazil,76.7
3968,2019-09-06,Brazil,73.82
3969,2019-09-07,Brazil,73.82
3970,2019-09-08,Brazil,73.82
3971,2019-09-09,Brazil,73.79
3972,2019-09-10,Brazil,73.46
3973,2019-09-11,Brazil,73.67
3974,2019-09-12,Brazil,73.53
3975,2019-09-13,Brazil,71.25
3976,2019-09-14,Brazil,71.25
3977,2019-09-15,Brazil,71.25
3978,2019-09-16,Brazil,72.86
3979,2019-09-17,Brazil,73.43
3980,2019-09-18,Brazil,72.88
3981,2019-09-19,Brazil,74.09
3982,2019-09-20,Brazil,74.56
3983,2019-09-21,Brazil,74.56
3984,2019-09-22,Brazil,74.56
3985,2019-09-23,Brazil,77.68
3986,2019-09-24,Brazil,77.48
3987,2019-09-25,Brazil,74.28
3988,2019-09-26,Brazil,74.31
3989,2019-09-27,Brazil,72.88
3990,2019-09-28,Brazil,72.88
3991,2019-09-29,Brazil,72.88
3992,2019-09-30,Brazil,70.67
3993,2019-10-01,Brazil,71.71
3994,2019-10-02,Brazil,72.55
3995,2019-10-03,Brazil,71.69
3996,2019-10-04,Brazil,71.15
3997,2019-10-05,Brazil,71.15
3998,2019-10-06,Brazil,71.15
3999,2019-10-07,Brazil,71.58
4000,2019-10-08,Brazil,72.62
4001,2019-10-09,Brazil,72.87
4002,2019-10-10,Brazil,71.92
4003,2019-10-11,Brazil,72.04
4004,2019-10-12,Brazil,72.04
4005,2019-10-13,Brazil,72.04
4006,2019-10-14,Brazil,72.86
4007,2019-10-15,Brazil,72.76
4008,2019-10-16,Brazil,72.26
4009,2019-10-17,Brazil,73.14
4010,2019-10-18,Brazil,72.18
4011,2019-10-19,Brazil,72.18
4012,2019-10-20,Brazil,72.18
4013,2019-10-21,Brazil,72.53
4014,2019-10-22,Brazil,71.54
4015,2019-10-23,Brazil,70.8
4016,2019-10-24,Brazil,71.91
4017,2019-10-25,Brazil,72.22
4018,2019-10-26,Brazil,72.22
4019,2019-10-27,Brazil,72.22
4020,2019-10-28,Brazil,71.25
4021,2019-10-29,Brazil,71.28
4022,2019-10-30,Brazil,71.18
4023,2019-10-31,Brazil,72.77
4024,2019-11-01,Brazil,72.28
4025,2019-11-02,Brazil,72.28
4026,2019-11-03,Brazil,72.28
4027,2019-11-04,Brazil,72.51
4028,2019-11-05,Brazil,70.22
4029,2019-11-06,Brazil,72.0
4030,2019-11-07,Brazil,70.2
4031,2019-11-08,Brazil,69.97
4032,2019-11-09,Brazil,69.97
4033,2019-11-10,Brazil,69.97
4034,2019-11-11,Brazil,70.0
4035,2019-11-12,Brazil,69.91
4036,2019-11-13,Brazil,70.75
4037,2019-11-14,Brazil,71.41
4038,2019-11-15,Brazil,71.18
4039,2019-11-16,Brazil,71.18
4040,2019-11-17,Brazil,71.18
4041,2019-11-18,Brazil,71.85
4042,2019-11-19,Brazil,71.92
4043,2019-11-20,Brazil,71.94
4044,2019-11-21,Brazil,71.72
4045,2019-11-22,Brazil,71.36
4046,2019-11-23,Brazil,71.36
4047,2019-11-24,Brazil,71.36
4048,2019-11-25,Brazil,71.41
4049,2019-11-26,Brazil,72.3
4050,2019-11-27,Brazil,72.27
4051,2019-11-28,Brazil,71.7
4052,2019-11-29,Brazil,71.89
4053,2019-11-30,Brazil,71.89
4054,2019-12-01,Brazil,71.89
4055,2019-12-02,Brazil,71.41
4056,2019-12-03,Brazil,72.23
4057,2019-12-04,Brazil,70.9
4058,2019-12-05,Brazil,71.0
4059,2019-12-06,Brazil,68.65
4060,2019-12-07,Brazil,68.65
4061,2019-12-08,Brazil,68.65
4062,2019-12-09,Brazil,68.81
4063,2019-12-10,Brazil,69.1
4064,2019-12-11,Brazil,69.53
4065,2019-12-12,Brazil,69.28
4066,2019-12-13,Brazil,69.59
4067,2019-12-14,Brazil,69.59
4068,2019-12-15,Brazil,69.59
4069,2019-12-16,Brazil,69.24
4070,2019-12-17,Brazil,69.26
4071,2019-12-18,Brazil,69.14
4072,2019-12-19,Brazil,69.44
4073,2019-12-20,Brazil,70.55
4074,2019-12-21,Brazil,70.55
4075,2019-12-22,Brazil,70.55
4076,2019-12-23,Brazil,71.2
4077,2019-12-24,Brazil,72.56
4078,2019-12-25,Brazil,72.56
4079,2019-12-26,Brazil,72.59
4080,2019-12-27,Brazil,71.87
4081,2019-12-28,Brazil,71.87
4082,2019-12-29,Brazil,71.87
4083,2019-12-30,Brazil,72.05
4084,2019-12-31,Brazil,71.76
4085,2020-01-01,Brazil,71.76
4086,2020-01-02,Brazil,72.56
4087,2020-01-03,Brazil,73.38
4088,2020-01-04,Brazil,73.38
4089,2020-01-05,Brazil,73.38
4090,2020-01-06,Brazil,73.73
4091,2020-01-07,Brazil,74.84
4092,2020-01-08,Brazil,73.56
4093,2020-01-09,Brazil,73.26
4094,2020-01-10,Brazil,74.14
4095,2020-01-11,Brazil,74.14
4096,2020-01-12,Brazil,74.14
4097,2020-01-13,Brazil,74.51
4098,2020-01-14,Brazil,73.56
4099,2020-01-15,Brazil,75.15
4100,2020-01-16,Brazil,75.1
4101,2020-01-17,Brazil,75.01
4102,2020-01-18,Brazil,75.01
4103,2020-01-19,Brazil,75.01
4104,2020-01-20,Brazil,75.64
4105,2020-01-21,Brazil,74.93
4106,2020-01-22,Brazil,74.6
4107,2020-01-23,Brazil,74.23
4108,2020-01-24,Brazil,75.69
4109,2020-01-25,Brazil,75.69
4110,2020-01-26,Brazil,75.69
4111,2020-01-27,Brazil,76.14
4112,2020-01-28,Brazil,73.27
4113,2020-01-29,Brazil,74.29
4114,2020-01-30,Brazil,75.68
4115,2020-01-31,Brazil,77.27
4116,2020-02-01,Brazil,77.27
4117,2020-02-02,Brazil,77.27
4118,2020-02-03,Brazil,75.08
4119,2020-02-04,Brazil,74.85
4120,2020-02-05,Brazil,74.6
4121,2020-02-06,Brazil,76.31
4122,2020-02-07,Brazil,76.46
4123,2020-02-08,Brazil,76.46
4124,2020-02-09,Brazil,76.46
4125,2020-02-10,Brazil,76.85
4126,2020-02-11,Brazil,76.44
4127,2020-02-12,Brazil,76.12
4128,2020-02-13,Brazil,76.74
4129,2020-02-14,Brazil,76.26
4130,2020-02-15,Brazil,76.26
4131,2020-02-16,Brazil,76.26
4132,2020-02-17,Brazil,76.86
4133,2020-02-18,Brazil,79.15
4134,2020-02-19,Brazil,80.43
4135,2020-02-20,Brazil,80.68
4136,2020-02-21,Brazil,81.18
4137,2020-02-22,Brazil,81.18
4138,2020-02-23,Brazil,81.18
4139,2020-02-24,Brazil,81.76
4140,2020-02-25,Brazil,79.03
4141,2020-02-26,Brazil,79.74
4142,2020-02-27,Brazil,79.6
4143,2020-02-28,Brazil,74.61
4144,2020-02-29,Brazil,74.61
4145,2020-03-01,Brazil,74.61
4146,2020-03-02,Brazil,74.89
4147,2020-03-03,Brazil,77.7
4148,2020-03-04,Brazil,78.89
4149,2020-03-05,Brazil,80.32
4150,2020-03-06,Brazil,80.28
4151,2020-03-07,Brazil,80.28
4152,2020-03-08,Brazil,80.28
4153,2020-03-09,Brazil,80.18
4154,2020-03-10,Brazil,78.45
4155,2020-03-11,Brazil,80.34
4156,2020-03-12,Brazil,75.46
4157,2020-03-13,Brazil,71.08
4158,2020-03-14,Brazil,71.08
4159,2020-03-15,Brazil,71.08
4160,2020-03-16,Brazil,64.44
4161,2020-03-17,Brazil,63.0
4162,2020-03-18,Brazil,61.33
4163,2020-03-19,Brazil,61.54
4164,2020-03-20,Brazil,63.56
4165,2020-03-21,Brazil,63.56
4166,2020-03-22,Brazil,63.56
4167,2020-03-23,Brazil,68.02
4168,2020-03-24,Brazil,72.77
4169,2020-03-25,Brazil,72.72
4170,2020-03-26,Brazil,72.38
4171,2020-03-27,Brazil,73.79
4172,2020-03-28,Brazil,73.79
4173,2020-03-29,Brazil,73.79
4174,2020-03-30,Brazil,72.94
4175,2020-03-31,Brazil,72.77
4176,2020-04-01,Brazil,73.41
4177,2020-04-02,Brazil,76.15
4178,2020-04-03,Brazil,76.93
4179,2020-04-04,Brazil,76.93
4180,2020-04-05,Brazil,76.93
4181,2020-04-06,Brazil,79.27
4182,2020-04-07,Brazil,78.6
4183,2020-04-08,Brazil,76.62
4184,2020-04-09,Brazil,78.49
4185,2020-04-10,Brazil,76.85
4186,2020-04-11,Brazil,76.85
4187,2020-04-12,Brazil,76.85
4188,2020-04-13,Brazil,79.99
4189,2020-04-14,Brazil,81.43
4190,2020-04-15,Brazil,81.08
4191,2020-04-16,Brazil,81.35
4192,2020-04-17,Brazil,79.53
4193,2020-04-18,Brazil,79.53
4194,2020-04-19,Brazil,79.53
4195,2020-04-20,Brazil,81.32
4196,2020-04-21,Brazil,79.11
4197,2020-04-22,Brazil,82.41
4198,2020-04-23,Brazil,84.42
4199,2020-04-24,Brazil,85.33
4200,2020-04-25,Brazil,85.33
4201,2020-04-26,Brazil,85.33
4202,2020-04-27,Brazil,86.07
4203,2020-04-28,Brazil,83.53
4204,2020-04-29,Brazil,81.81
4205,2020-04-30,Brazil,81.86
4206,2020-05-01,Brazil,82.12
4207,2020-05-02,Brazil,82.12
4208,2020-05-03,Brazil,82.12
4209,2020-05-04,Brazil,81.87
4210,2020-05-05,Brazil,83.41
4211,2020-05-06,Brazil,84.89
4212,2020-05-07,Brazil,89.63
4213,2020-05-08,Brazil,88.66
4214,2020-05-09,Brazil,88.66
4215,2020-05-10,Brazil,88.66
4216,2020-05-11,Brazil,90.21
4217,2020-05-12,Brazil,90.87
4218,2020-05-13,Brazil,91.82
4219,2020-05-14,Brazil,92.28
4220,2020-05-15,Brazil,97.25
4221,2020-05-16,Brazil,97.25
4222,2020-05-17,Brazil,97.25
4223,2020-05-18,Brazil,97.0
4224,2020-05-19,Brazil,99.88
4225,2020-05-20,Brazil,99.82
4226,2020-05-21,Brazil,95.07
4227,2020-05-22,Brazil,95.27
4228,2020-05-23,Brazil,95.27
4229,2020-05-24,Brazil,95.27
4230,2020-05-25,Brazil,93.31
4231,2020-05-26,Brazil,91.73
4232,2020-05-27,Brazil,91.09
4233,2020-05-28,Brazil,93.89
4234,2020-05-29,Brazil,95.29
4235,2020-05-30,Brazil,95.29
4236,2020-05-31,Brazil,95.29
4237,2020-06-01,Brazil,98.16
4238,2020-06-02,Brazil,94.01
4239,2020-06-03,Brazil,89.53
4240,2020-06-04,Brazil,90.71
4241,2020-06-05,Brazil,86.46
4242,2020-06-06,Brazil,86.46
4243,2020-06-07,Brazil,86.46
4244,2020-06-08,Brazil,85.75
4245,2020-06-09,Brazil,85.91
4246,2020-06-10,Brazil,89.99
4247,2020-06-11,Brazil,87.8
4248,2020-06-12,Brazil,88.22
4249,2020-06-13,Brazil,88.22
4250,2020-06-14,Brazil,88.22
4251,2020-06-15,Brazil,89.54
4252,2020-06-16,Brazil,91.57
4253,2020-06-17,Brazil,91.5
4254,2020-06-18,Brazil,93.39
4255,2020-06-19,Brazil,93.44
4256,2020-06-20,Brazil,93.44
4257,2020-06-21,Brazil,93.44
4258,2020-06-22,Brazil,93.22
4259,2020-06-23,Brazil,92.56
4260,2020-06-24,Brazil,93.5
4261,2020-06-25,Brazil,95.39
4262,2020-06-26,Brazil,97.42
4263,2020-06-27,Brazil,97.42
4264,2020-06-28,Brazil,97.42
4265,2020-06-29,Brazil,96.44
4266,2020-06-30,Brazil,99.51
4267,2020-07-01,Brazil,95.9
4268,2020-07-02,Brazil,96.34
4269,2020-07-03,Brazil,96.16
4270,2020-07-04,Brazil,96.16
4271,2020-07-05,Brazil,96.16
4272,2020-07-06,Brazil,97.83
4273,2020-07-07,Brazil,98.4
4274,2020-07-08,Brazil,99.96
4275,2020-07-09,Brazil,99.64
4276,2020-07-10,Brazil,99.68
4277,2020-07-11,Brazil,99.68
4278,2020-07-12,Brazil,99.68
4279,2020-07-13,Brazil,102.98
4280,2020-07-14,Brazil,103.11
4281,2020-07-15,Brazil,104.46
4282,2020-07-16,Brazil,102.15
4283,2020-07-17,Brazil,104.23
4284,2020-07-18,Brazil,104.23
4285,2020-07-19,Brazil,104.23
4286,2020-07-20,Brazil,106.13
4287,2020-07-21,Brazil,110.16
4288,2020-07-22,Brazil,117.75
4289,2020-07-23,Brazil,117.68
4290,2020-07-24,Brazil,119.05
4291,2020-07-25,Brazil,119.05
4292,2020-07-26,Brazil,119.05
4293,2020-07-27,Brazil,126.39
4294,2020-07-28,Brazil,125.73
4295,2020-07-29,Brazil,125.52
4296,2020-07-30,Brazil,121.07
4297,2020-07-31,Brazil,127.01
4298,2020-08-01,Brazil,127.01
4299,2020-08-02,Brazil,127.01
4300,2020-08-03,Brazil,129.4
4301,2020-08-04,Brazil,137.32
4302,2020-08-05,Brazil,142.72
4303,2020-08-06,Brazil,154.14
4304,2020-08-07,Brazil,153.53
4305,2020-08-08,Brazil,153.53
4306,2020-08-09,Brazil,153.53
4307,2020-08-10,Brazil,159.55
4308,2020-08-11,Brazil,133.8
4309,2020-08-12,Brazil,138.38
4310,2020-08-13,Brazil,147.44
4311,2020-08-14,Brazil,143.42
4312,2020-08-15,Brazil,143.42
4313,2020-08-16,Brazil,143.42
4314,2020-08-17,Brazil,151.37
4315,2020-08-18,Brazil,151.28
4316,2020-08-19,Brazil,147.74
4317,2020-08-20,Brazil,151.42
4318,2020-08-21,Brazil,149.87
4319,2020-08-22,Brazil,149.87
4320,2020-08-23,Brazil,149.87
4321,2020-08-24,Brazil,149.13
4322,2020-08-25,Brazil,146.02
4323,2020-08-26,Brazil,154.02
4324,2020-08-27,Brazil,150.27
4325,2020-08-28,Brazil,148.31
4326,2020-08-29,Brazil,148.31
4327,2020-08-30,Brazil,148.31
4328,2020-08-31,Brazil,154.53
4329,2020-09-01,Brazil,151.41
4330,2020-09-02,Brazil,146.66
4331,2020-09-03,Brazil,140.61
4332,2020-09-04,Brazil,142.6
4333,2020-09-05,Brazil,142.6
4334,2020-09-06,Brazil,142.6
4335,2020-09-07,Brazil,142.35
4336,2020-09-08,Brazil,142.91
4337,2020-09-09,Brazil,143.21
4338,2020-09-10,Brazil,142.98
4339,2020-09-11,Brazil,142.34
4340,2019-01-01,China,106.56
4341,2019-01-02,China,106.48
4342,2019-01-03,China,108.14
4343,2019-01-04,China,107.84
4344,2019-01-05,China,107.84
4345,2019-01-06,China,107.84
4346,2019-01-07,China,107.19
4347,2019-01-08,China,107.25
4348,2019-01-09,China,107.35
4349,2019-01-10,China,105.64
4350,2019-01-11,China,105.46
4351,2019-01-12,China,105.46
4352,2019-01-13,China,105.46
4353,2019-01-14,China,105.93
4354,2019-01-15,China,105.32
4355,2019-01-16,China,105.35
4356,2019-01-17,China,105.19
4357,2019-01-18,China,103.98
4358,2019-01-19,China,103.98
4359,2019-01-20,China,103.98
4360,2019-01-21,China,103.79
4361,2019-01-22,China,104.41
4362,2019-01-23,China,104.35
4363,2019-01-24,China,103.98
4364,2019-01-25,China,106.28
4365,2019-01-26,China,106.28
4366,2019-01-27,China,106.28
4367,2019-01-28,China,106.18
4368,2019-01-29,China,106.64
4369,2019-01-30,China,107.89
4370,2019-01-31,China,107.61
4371,2019-02-01,China,107.26
4372,2019-02-02,China,107.26
4373,2019-02-03,China,107.26
4374,2019-02-04,China,107.01
4375,2019-02-05,China,106.9
4376,2019-02-06,China,105.7
4377,2019-02-07,China,105.94
4378,2019-02-08,China,106.78
4379,2019-02-09,China,106.78
4380,2019-02-10,China,106.78
4381,2019-02-11,China,106.68
4382,2019-02-12,China,106.4
4383,2019-02-13,China,105.25
4384,2019-02-14,China,105.72
4385,2019-02-15,China,106.9
4386,2019-02-16,China,106.9
4387,2019-02-17,China,106.9
4388,2019-02-18,China,106.94
4389,2019-02-19,China,108.1
4390,2019-02-20,China,107.92
4391,2019-02-21,China,106.26
4392,2019-02-22,China,106.89
4393,2019-02-23,China,106.89
4394,2019-02-24,China,106.89
4395,2019-02-25,China,106.31
4396,2019-02-26,China,106.76
4397,2019-02-27,China,105.28
4398,2019-02-28,China,104.48
4399,2019-03-01,China,102.0
4400,2019-03-02,China,102.0
4401,2019-03-03,China,102.0
4402,2019-03-04,China,101.18
4403,2019-03-05,China,101.35
4404,2019-03-06,China,101.18
4405,2019-03-07,China,100.9
4406,2019-03-08,China,103.08
4407,2019-03-09,China,103.08
4408,2019-03-10,China,103.08
4409,2019-03-11,China,103.03
4410,2019-03-12,China,103.59
4411,2019-03-13,China,103.62
4412,2019-03-14,China,102.12
4413,2019-03-15,China,102.67
4414,2019-03-16,China,102.67
4415,2019-03-17,China,102.67
4416,2019-03-18,China,103.04
4417,2019-03-19,China,103.17
4418,2019-03-20,China,103.6
4419,2019-03-21,China,103.6
4420,2019-03-22,China,103.71
4421,2019-03-23,China,103.71
4422,2019-03-24,China,103.71
4423,2019-03-25,China,104.26
4424,2019-03-26,China,103.62
4425,2019-03-27,China,102.76
4426,2019-03-28,China,101.18
4427,2019-03-29,China,101.6
4428,2019-03-30,China,101.6
4429,2019-03-31,China,101.6
4430,2019-04-01,China,101.39
4431,2019-04-02,China,101.66
4432,2019-04-03,China,101.56
4433,2019-04-04,China,101.76
4434,2019-04-05,China,101.49
4435,2019-04-06,China,101.49
4436,2019-04-07,China,101.49
4437,2019-04-08,China,102.41
4438,2019-04-09,China,102.15
4439,2019-04-10,China,102.35
4440,2019-04-11,China,100.57
4441,2019-04-12,China,100.42
4442,2019-04-13,China,100.42
4443,2019-04-14,China,100.42
4444,2019-04-15,China,100.52
4445,2019-04-16,China,100.62
4446,2019-04-17,China,100.23
4447,2019-04-18,China,100.66
4448,2019-04-19,China,100.01
4449,2019-04-20,China,100.01
4450,2019-04-21,China,100.01
4451,2019-04-22,China,100.71
4452,2019-04-23,China,99.8
4453,2019-04-24,China,100.43
4454,2019-04-25,China,100.79
4455,2019-04-26,China,101.47
4456,2019-04-27,China,101.47
4457,2019-04-28,China,101.47
4458,2019-04-29,China,100.41
4459,2019-04-30,China,100.68
4460,2019-05-01,China,98.8
4461,2019-05-02,China,98.53
4462,2019-05-03,China,100.56
4463,2019-05-04,China,100.56
4464,2019-05-05,China,100.56
4465,2019-05-06,China,100.76
4466,2019-05-07,China,101.05
4467,2019-05-08,China,100.65
4468,2019-05-09,China,100.76
4469,2019-05-10,China,100.84
4470,2019-05-11,China,100.84
4471,2019-05-12,China,100.84
4472,2019-05-13,China,101.54
4473,2019-05-14,China,101.71
4474,2019-05-15,China,101.75
4475,2019-05-16,China,100.23
4476,2019-05-17,China,99.73
4477,2019-05-18,China,99.73
4478,2019-05-19,China,99.73
4479,2019-05-20,China,99.98
4480,2019-05-21,China,99.76
4481,2019-05-22,China,99.7
4482,2019-05-23,China,100.82
4483,2019-05-24,China,100.5
4484,2019-05-25,China,100.5
4485,2019-05-26,China,100.5
4486,2019-05-27,China,100.62
4487,2019-05-28,China,99.19
4488,2019-05-29,China,99.76
4489,2019-05-30,China,100.23
4490,2019-05-31,China,100.65
4491,2019-06-01,China,100.65
4492,2019-06-02,China,100.65
4493,2019-06-03,China,102.04
4494,2019-06-04,China,102.34
4495,2019-06-05,China,102.3
4496,2019-06-06,China,102.9
4497,2019-06-07,China,103.74
4498,2019-06-08,China,103.74
4499,2019-06-09,China,103.74
4500,2019-06-10,China,101.9
4501,2019-06-11,China,101.91
4502,2019-06-12,China,102.23
4503,2019-06-13,China,103.17
4504,2019-06-14,China,102.92
4505,2019-06-15,China,102.92
4506,2019-06-16,China,102.92
4507,2019-06-17,China,102.76
4508,2019-06-18,China,103.62
4509,2019-06-19,China,104.65
4510,2019-06-20,China,105.67
4511,2019-06-21,China,105.4
4512,2019-06-22,China,105.4
4513,2019-06-23,China,105.4
4514,2019-06-24,China,106.2
4515,2019-06-25,China,105.74
4516,2019-06-26,China,105.06
4517,2019-06-27,China,104.92
4518,2019-06-28,China,105.25
4519,2019-06-29,China,105.25
4520,2019-06-30,China,105.25
4521,2019-07-01,China,103.75
4522,2019-07-02,China,105.26
4523,2019-07-03,China,105.32
4524,2019-07-04,China,104.97
4525,2019-07-05,China,103.44
4526,2019-07-06,China,103.44
4527,2019-07-07,China,103.44
4528,2019-07-08,China,103.42
4529,2019-07-09,China,104.11
4530,2019-07-10,China,104.73
4531,2019-07-11,China,103.86
4532,2019-07-12,China,104.75
4533,2019-07-13,China,104.75
4534,2019-07-14,China,104.75
4535,2019-07-15,China,105.77
4536,2019-07-16,China,106.94
4537,2019-07-17,China,109.75
4538,2019-07-18,China,112.36
4539,2019-07-19,China,111.53
4540,2019-07-20,China,111.53
4541,2019-07-21,China,111.53
4542,2019-07-22,China,112.56
4543,2019-07-23,China,112.82
4544,2019-07-24,China,114.02
4545,2019-07-25,China,112.77
4546,2019-07-26,China,112.72
4547,2019-07-27,China,112.72
4548,2019-07-28,China,112.72
