Currency:,USD,USD,USD,USD,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
Unique Identifier: ,H10/H10/RXI$US_N.B.AL,H10/H10/RXI$US_N.B.EU,H10/H10/RXI$US_N.B.NZ,H10/H10/RXI$US_N.B.UK,H10/H10/RXI_N.B.BZ,H10/H10/RXI_N.B.CA,H10/H10/RXI_N.B.CH,H10/H10/RXI_N.B.DN,H10/H10/RXI_N.B.HK,H10/H10/RXI_N.B.IN,H10/H10/RXI_N.B.JA,H10/H10/RXI_N.B.MA,H10/H10/RXI_N.B.MX,H10/H10/RXI_N.B.NO,H10/H10/RXI_N.B.SF,H10/H10/RXI_N.B.SI,H10/H10/RXI_N.B.KO,H10/H10/RXI_N.B.SL,H10/H10/RXI_N.B.SD,H10/H10/RXI_N.B.SZ,H10/H10/RXI_N.B.TA,H10/H10/RXI_N.B.TH,H10/H10/RXI_N.B.VES
Time Period,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.KO,RXI_N.B.SL,RXI_N.B.SD,RXI_N.B.SZ,RXI_N.B.TA,RXI_N.B.TH,RXI_N.B.VES
1/8/2020,0.687,1.1117,0.6642,1.311,4.0463,1.3026,6.9447,6.7216,7.7753,71.51,109.03,4.102,18.773,8.8695,14.156,1.3504,1170.61,181.5,9.4514,0.9725,30.02,30.37,56599.2373
1/9/2020,0.6856,1.1106,0.6609,1.3069,4.0747,1.309,6.9309,6.7286,7.7664,71.16,109.47,4.09,18.83,8.8769,14.2,1.3517,1158.63,181.3,9.4877,0.9724,29.95,30.25,60837.9906
1/10/2020,0.6903,1.1119,0.6639,1.306,4.0771,1.3051,6.9178,6.7213,7.7661,70.94,109.5,4.0767,18.768,8.8857,14.255,1.3481,1161.18,181.09,9.5037,0.9729,29.97,30.22,62143.2901
1/13/2020,0.6911,1.1138,0.6635,1.2983,4.1351,1.3049,6.8924,6.7095,7.7719,70.74,109.93,4.062,18.82,8.8912,14.422,1.3465,1156.25,181.45,9.4679,0.9705,29.88,30.18,67045.9548
1/14/2020,0.6905,1.113,0.6613,1.3018,4.1409,1.3056,6.8837,6.714,7.7755,70.85,110.05,4.0721,18.804,8.871,14.397,1.3466,1156.28,181.39,9.4548,0.9677,29.89,30.25,67645.2089
1/15/2020,0.6911,1.116,0.6618,1.303,4.1773,1.304,6.8899,6.6958,7.7707,70.69,109.94,4.0729,18.81,8.8575,14.367,1.3461,1156.84,181.39,9.4441,0.9634,29.91,30.29,70499.0547
1/16/2020,0.6895,1.1131,0.6639,1.3076,4.1903,1.3042,6.8769,6.713,7.7714,70.95,110.16,4.061,18.777,8.8821,14.377,1.3468,1160.86,181.39,9.4876,0.965,29.93,30.39,71030.2189
1/17/2020,0.6877,1.1093,0.661,1.3029,4.1857,1.3074,6.8589,6.7371,7.7678,71.08,110.16,4.052,18.728,8.9133,14.467,1.3474,1159.08,181.16,9.5141,0.9683,29.93,30.38,72047.7694
1/20/2020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1/21/2020,0.6853,1.1096,0.6609,1.3047,4.2,1.3068,6.9049,6.7341,7.7693,71.17,109.95,4.07,18.702,8.9698,14.468,1.3492,1166.56,181.35,9.5099,0.9681,29.98,30.39,73954.125
1/22/2020,0.6836,1.1085,0.6588,1.3136,4.1852,1.3135,6.904,6.7414,7.7718,71.07,109.93,4.0645,18.693,8.9846,14.338,1.3491,1165.68,181.35,9.5151,0.9696,29.97,30.4,73246.9044
1/23/2020,0.6834,1.1041,0.6587,1.3104,4.1689,1.3144,6.9364,6.7677,7.7725,71.45,109.39,4.0685,18.833,9.0158,14.418,1.3524,1168.38,181.45,9.5506,0.9698,30.04,30.57,73516.8289
1/24/2020,0.6824,1.1026,0.6602,1.3071,4.1879,1.3146,6.9161,6.7774,7.7721,71.31,109.31,4.064,18.845,9.0393,14.425,1.3512,1166.91,181.5,9.565,0.9712,30.03,30.56,74057.9871
1/27/2020,0.6757,1.1019,0.6551,1.3054,4.2268,1.3176,6.9161,6.7816,7.777,71.45,108.95,4.06,18.9599,9.1438,14.608,1.3571,1176.2,181.4,9.6207,0.9695,30.1,30.69,74487.13
1/28/2020,0.6753,1.1008,0.6534,1.2996,4.2094,1.3174,6.9161,6.7889,7.7759,71.24,109.17,4.0859,18.78,9.1325,14.566,1.3587,1176.23,181.17,9.6213,0.9738,30.1,30.81,74258.045
1/29/2020,0.6744,1.1004,0.6523,1.3012,4.2162,1.3201,6.9161,6.7917,7.7721,71.35,109.15,4.079,18.6762,9.1646,14.625,1.3606,1176.98,181.4,9.6224,0.9747,30.1,30.95,74540.3681
1/30/2020,0.6715,1.1032,0.649,1.3106,4.2602,1.3216,6.9161,6.7747,7.7672,71.57,108.75,4.0873,18.799,9.2067,14.7879,1.3628,1191.94,181.4,9.6387,0.9692,30.26,31.18,74540.3672
1/31/2020,0.6699,1.1082,0.6466,1.3195,4.2801,1.322,6.9161,6.7436,7.7665,71.53,108.5,4.095,18.89,9.1985,14.936,1.3647,1191.3,181.35,9.6353,0.9645,30.23,31.19,74802.3994
2/3/2020,0.6688,1.1062,0.6463,1.3006,4.2411,1.3295,7.0208,6.7549,7.7678,71.32,108.59,4.114,18.79,9.2815,14.91,1.3689,1194.8,181.4,9.6541,0.9655,30.29,31.06,73841.546
2/4/2020,0.6732,1.1043,0.648,1.3029,4.2405,1.3266,6.9979,6.7665,7.7652,71.11,109.41,4.109,18.676,9.2123,14.747,1.37,1184.51,181.39,9.5939,0.9693,30.12,30.97,72759.4737
2/5/2020,0.6748,1.1006,0.6477,1.3,4.2567,1.3294,6.972,6.767,7.764,71.19,109.74,4.1155,18.62,9.2125,14.798,1.3813,1187.25,181.39,9.5951,0.9729,30,30.97,73157.8361
2/6/2020,0.6738,1.0979,0.6462,1.2935,4.2694,1.3292,6.9694,6.8062,7.763,71.19,109.89,4.1225,18.67,9.2342,14.901,1.3855,1179.64,181.3,9.6282,0.975,30.04,31.15,73423.3459
2/7/2020,0.6679,1.095,0.6406,1.2908,4.3126,1.3304,7.0003,6.8237,7.7651,71.47,109.81,4.141,18.755,9.2888,15.062,1.3895,1186.24,181.35,9.6493,0.9777,30.1,31.34,73428.45
2/10/2020,0.6674,1.0916,0.6385,1.2919,4.3155,1.3323,6.982,6.8453,7.7657,71.28,109.77,4.148,18.767,9.2961,15.019,1.3894,1186.96,181.39,9.6648,0.9778,30.08,31.3,73246.9752
2/11/2020,0.6712,1.0917,0.6402,1.2945,4.3346,1.3299,6.965,6.8445,7.7657,71.25,109.78,4.131,18.694,9.2546,14.851,1.3863,1181.32,181.4,9.6335,0.9761,30.02,31.25,72865.867
2/12/2020,0.6746,1.0893,0.6472,1.2978,4.3428,1.3243,6.9708,6.8598,7.7702,71.29,110,4.1365,18.627,9.2148,14.818,1.3858,1178.98,181.35,9.6235,0.9767,29.98,31.1,72989.5656
2/13/2020,0.6729,1.0848,0.6444,1.3051,4.3302,1.3255,6.9759,6.8875,7.7668,71.27,109.81,4.1398,18.642,9.2602,14.887,1.3885,1182.02,181.4,9.6758,0.9788,29.98,31.1,73303.2672
2/14/2020,0.6719,1.0839,0.6437,1.3039,4.3104,1.3251,6.9859,6.8925,7.7672,71.52,109.77,4.14,18.57,9.2479,14.9,1.3921,1183.2,181.41,9.7176,0.9818,30.02,31.21,73398.9786
2/17/2020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2/18/2020,0.6693,1.0815,0.6394,1.3017,4.3507,1.3256,6.9949,6.9071,7.7674,71.56,109.8,4.154,18.589,9.3092,14.975,1.3921,1190.6,181.5,9.7715,0.9814,30.11,31.16,73287.3036
2/19/2020,0.6673,1.0794,0.638,1.2934,4.366,1.3232,6.9975,6.9195,7.7719,71.55,111.17,4.1599,18.588,9.2762,14.98,1.3945,1191.1,181.9,9.8041,0.9839,30.11,31.21,73587.8948
2/20/2020,0.6618,1.0797,0.6339,1.2877,4.3845,1.3259,7.0225,6.9166,7.7831,71.67,111.86,4.1806,18.82,9.3194,15.118,1.4005,1198.34,181.55,9.8168,0.9831,30.26,31.43,73575.4435
2/21/2020,0.6632,1.0855,0.6351,1.2966,4.383,1.3217,7.0255,6.8812,7.7873,71.9,111.74,4.189,18.813,9.2782,14.966,1.397,1207.91,181.35,9.7269,0.9781,30.4,31.55,73602.5947
2/24/2020,0.6612,1.0857,0.6347,1.2923,4.3878,1.3282,7.0286,6.8822,7.7951,71.92,110.56,4.2255,19.089,9.33,15.128,1.399,1218.5,181.65,9.7277,0.9776,30.45,31.66,73167.6555
2/25/2020,0.6597,1.0868,0.6326,1.3004,4.3878,1.3285,7.0128,6.8737,7.7917,71.81,110.23,4.2335,19.054,9.3743,15.2,1.3986,1214.45,181.6,9.7283,0.9765,30.34,31.73,73667.6445
2/26/2020,0.6556,1.0887,0.6299,1.2921,4.4304,1.3321,7.0214,6.863,7.7937,71.58,110.36,4.224,19.163,9.3868,15.176,1.3968,1213.61,181.6,9.7263,0.9759,30.28,31.83,73667.6445
2/27/2020,0.6582,1.0977,0.6319,1.2876,4.4587,1.3356,7.0036,6.8075,7.7943,71.65,110.15,4.2095,19.347,9.3926,15.392,1.3944,1217.03,181.75,9.6568,0.9718,30.23,31.58,73419.1144
2/28/2020,0.6495,1.1001,0.6232,1.2778,4.4906,1.3411,6.9906,6.7926,7.7927,72.53,108.12,4.2137,19.73,9.4491,15.636,1.3944,1214.92,181.85,9.6802,0.9671,30.18,31.53,73468.044
3/2/2020,0.6524,1.1164,0.6253,1.2791,4.4782,1.3334,6.9595,6.6939,7.782,72.88,108.02,4.2025,19.583,9.3057,15.537,1.3893,1190.89,182.1,9.4936,0.9577,29.88,31.41,73907.3433
3/3/2020,0.6617,1.1175,0.6306,1.2827,4.4908,1.3352,6.9579,6.6869,7.7724,73.03,107.28,4.2029,19.33,9.2372,15.293,1.3858,1194.66,182,9.4301,0.9563,29.82,31.34,73802.4779
3/4/2020,0.6609,1.113,0.6278,1.2836,4.5497,1.3425,6.9244,6.7155,7.7712,73.49,107.34,4.1849,19.533,9.285,15.348,1.3848,1187.54,181.95,9.5,0.9554,29.92,31.34,73644.4602
3/5/2020,0.66,1.1202,0.6303,1.2939,4.6533,1.3403,6.9366,6.6682,7.7734,73.5,106.56,4.1595,19.825,9.2792,15.578,1.3853,1181.11,181.8,9.4508,0.9487,29.91,31.56,73469.1443
3/6/2020,0.6634,1.1319,0.6356,1.301,4.638,1.342,6.9298,6.599,7.771,74,105.31,4.17,20.171,9.2473,15.635,1.3786,1192,181.85,9.3651,0.9365,29.94,31.49,73010.3233
3/9/2020,0.6654,1.142,0.6409,1.31,4.7304,1.3527,6.9448,6.5385,7.7733,74.21,102.52,4.2145,20.926,9.4723,15.933,1.3832,1203.75,181.55,9.4147,0.9296,29.97,31.46,73041.0887
3/10/2020,0.647,1.1342,0.6261,1.2933,4.6745,1.3775,6.9549,6.5885,7.7707,74.15,103.71,4.2365,21.051,9.6008,16.103,1.3903,1193.1,182.4,9.5002,0.933,29.91,31.47,73072.624
3/11/2020,0.6512,1.128,0.6309,1.2887,4.6844,1.3748,6.9595,6.6266,7.7698,73.68,104.81,4.237,21.205,9.6262,16.1516,1.3915,1194.16,182.49,9.4951,0.9381,30.07,31.45,73151.4935
3/12/2020,0.628,1.1081,0.6095,1.2541,4.8563,1.3869,7.0282,6.7407,7.7863,74.25,105.67,4.2631,22.326,10.1959,16.531,1.41,1206.19,182.75,9.8319,0.954,30.18,31.72,73465.4328
3/13/2020,0.6161,1.1066,0.6052,1.2406,4.7622,1.3991,7.0079,6.7464,7.7731,73.86,107.15,4.277,21.885,10.0904,16.324,1.417,1211.7,183.61,9.8113,0.9541,30.13,31.95,73504.5108
3/16/2020,0.6132,1.1139,0.6119,1.2278,4.9813,1.3974,6.9913,6.7096,7.7696,74.01,105.64,4.305,22.613,10.2664,16.533,1.42,1225.33,183.9,9.8405,0.9467,30.19,31.98,73504.5078
3/17/2020,0.5976,1.0971,0.594,1.2017,5.0185,1.4188,7.003,6.8114,7.7632,74.26,107.41,4.3472,23.14,10.4332,16.585,1.4296,1240.98,184.8,9.9453,0.9647,30.21,32.18,73961.1179
3/18/2020,0.582,1.0833,0.5778,1.176,5.1136,1.4529,7.0459,6.899,7.7686,74.55,108.45,4.3629,23.72,11.0912,17.096,1.4448,1245.19,185.65,10.2426,0.9727,30.37,32.5,73822.954
3/19/2020,0.5859,1.0699,0.5824,1.1662,5.1503,1.4463,7.1058,6.9745,7.7603,74.78,110.08,4.4023,24.087,11.2584,17.3721,1.449,1250.86,186.33,10.3827,0.9847,30.4,32.57,72079.4178
3/20/2020,0.5841,1.0682,0.5739,1.1743,5.001,1.4363,7.095,6.9933,7.7554,75.31,111.3,4.375,24.026,11.6842,17.5,1.4525,1250.55,187,10.3349,0.9866,30.3,32.69,72079.4141
3/23/2020,0.5755,1.076,0.5669,1.1492,5.1286,1.4539,7.09,6.9424,7.7557,76.29,111.36,4.445,25.127,11.2963,17.755,1.4605,1267.25,186.69,10.3085,0.9824,30.33,32.86,70541.7871
3/24/2020,0.5927,1.0794,0.5794,1.1784,5.0731,1.448,7.061,6.918,7.7561,76.37,111.44,4.428,25.132,11.0926,17.655,1.4467,1249.88,186.69,10.1627,0.9813,30.16,32.82,69721.604
3/25/2020,0.5957,1.0835,0.581,1.1763,5.0589,1.4333,7.1099,6.8992,7.7528,76.36,111.43,4.387,24.395,10.9069,17.4,1.4484,1228.15,186.69,10.1783,0.9781,30.29,32.77,70677.7519
3/26/2020,0.6054,1.1025,0.5962,1.214,4.9972,1.4045,7.0709,6.7696,7.752,74.89,109.45,4.3299,23.13,10.401,17.2768,1.431,1233.47,186.69,9.9501,0.9645,30.19,32.6,71030.5069
3/27/2020,0.6126,1.1059,0.6022,1.236,5.1113,1.4075,7.0942,6.7515,7.7511,75.47,108.16,4.325,23.41,10.5017,17.555,1.4305,1210.49,186.69,9.9481,0.9558,30.21,32.54,73645.5884
3/30/2020,0.6145,1.1018,0.5991,1.2392,5.1593,1.4169,7.0986,6.7784,7.7533,75.33,108.06,4.34,24.265,10.6095,17.945,1.4253,1224.11,186.69,10.0596,0.9606,30.24,32.68,77698.7269
3/31/2020,0.6139,1.1016,0.5959,1.2454,5.1855,1.4123,7.0808,6.771,7.7513,75.39,107.53,4.313,23.448,10.4059,17.7682,1.4215,1218.92,186.69,9.9145,0.9627,30.25,32.7,80069.4225
4/1/2020,0.6107,1.0934,0.5944,1.2394,5.2494,1.4222,7.0989,6.8269,7.7528,76.4,107.05,4.3585,24.453,10.4593,18.145,1.4346,1229.65,186.69,10.0468,0.9675,30.29,33.04,80743.3602
4/2/2020,0.6047,1.0862,0.5909,1.238,5.2649,1.411,7.0857,6.8739,7.7521,76.34,107.85,4.355,24.034,10.3592,18.5312,1.4304,1229.89,186.69,10.1075,0.9727,30.2,32.93,83167.2797
4/3/2020,0.6001,1.0797,0.5856,1.2228,5.3129,1.4132,7.0908,6.917,7.753,76.24,108.53,4.356,24.69,10.5712,18.985,1.4408,1230.56,190.1,10.1865,0.9777,30.26,33.03,84481.5878
4/6/2020,0.6096,1.0808,0.595,1.2298,5.2342,1.4125,7.0895,6.9091,7.7524,75.95,109.11,4.361,24.628,10.4341,18.674,1.4315,1224.6,193,10.1237,0.9768,30.21,32.78,86441.2342
4/7/2020,0.6187,1.0886,0.5984,1.2343,5.2319,1.3971,7.0448,6.8573,7.7517,75.64,108.97,4.335,24.035,10.2449,18.222,1.4228,1220.43,191.6,10.0318,0.9707,30.08,32.72,91602.4809
4/8/2020,0.6223,1.0864,0.6017,1.2394,5.1701,1.4015,7.0649,6.8685,7.7517,75.96,108.7,4.345,24.039,10.2676,18.2108,1.4259,1220.77,191.6,10.057,0.971,30.11,32.72,96390.8513
4/9/2020,0.6309,1.0931,0.6066,1.2458,5.0708,1.398,7.0428,6.8291,7.7527,76.3,108.38,4.33,23.625,10.1992,17.903,1.417,1219.71,190.5,9.9551,0.966,30.01,32.66,100727.6793
4/10/2020,0.6349,1.0951,0.6082,1.2485,5.1063,1.3967,7.0341,6.8166,7.7524,75.87,108.39,4.305,23.42,10.175,18.0158,1.413,1211.71,191.6,9.9204,0.9648,30.06,32.69,100727.6797
4/13/2020,0.638,1.0906,0.6085,1.2518,5.1871,1.3953,7.0501,6.8455,7.7523,76.25,107.59,4.326,23.723,10.3121,18.14,1.415,1217.72,191.6,9.9931,0.9674,30.06,32.7,100727.6797
4/14/2020,0.6419,1.0971,0.608,1.2617,5.2074,1.3903,7.0479,6.8034,7.7511,76.11,107.08,4.33,23.599,10.3037,18.357,1.4143,1216.85,191.6,9.9606,0.9606,30.07,32.62,105641.9275
4/15/2020,0.6328,1.0909,0.5997,1.2523,5.2559,1.4105,7.0664,6.8403,7.7502,76.56,107.42,4.3371,24.064,10.5356,18.732,1.4235,1224.55,191.6,10.0391,0.9647,30.04,32.7,113549.3843
4/16/2020,0.6301,1.084,0.5947,1.2433,5.2318,1.4141,7.0778,6.8821,7.7508,76.75,107.72,4.372,24.124,10.4691,18.668,1.4284,1228.21,191.5,10.0384,0.9695,30.11,32.65,120558.2583
4/17/2020,0.6357,1.0883,0.6034,1.2503,5.255,1.4026,7.0711,6.8535,7.7506,76.56,107.52,4.3739,23.831,10.3099,18.85,1.422,1217.81,191.5,9.9801,0.9662,30.07,32.49,125660.1515
4/20/2020,0.6387,1.0874,0.6075,1.2467,5.2911,1.4067,7.0721,6.8586,7.7501,76.56,107.69,4.372,24.037,10.3634,18.806,1.4189,1217.29,192,10.0102,0.967,30.04,32.46,125260.0977
4/21/2020,0.6279,1.0854,0.5954,1.2266,5.3166,1.4199,7.0914,6.8691,7.75,76.95,107.69,4.3924,24.433,10.5984,18.965,1.4311,1229.28,192,10.105,0.9691,30.1,32.51,127724.1699
4/22/2020,0.632,1.0829,0.5949,1.2332,5.3955,1.4132,7.0831,6.8871,7.75,76.44,107.81,4.364,24.585,10.764,19.007,1.4277,1234.79,193,10.0949,0.9711,30.1,32.33,128770.3357
4/23/2020,0.6388,1.0815,0.6026,1.2369,5.4498,1.4028,7.0654,6.8963,7.75,75.84,107.65,4.3581,24.682,10.5957,19.04,1.4225,1229.04,192.5,10.0467,0.9731,30.08,32.31,144594.7971
4/24/2020,0.6377,1.0798,0.6003,1.2335,5.6858,1.4098,7.0813,6.9081,7.7506,76.26,107.44,4.3626,24.8225,10.68,18.972,1.4253,1233.88,192.41,10.0732,0.975,30.1,32.42,171146.5702
4/27/2020,0.646,1.0829,0.6054,1.2421,5.6741,1.4042,7.0848,6.8858,7.7499,76.23,107.22,4.35,24.832,10.5772,18.851,1.4189,1224.16,192.33,10.0473,0.9756,30.02,32.47,170645.1679
4/28/2020,0.6499,1.0836,0.6063,1.2438,5.5646,1.3992,7.0776,6.8802,7.7498,75.96,106.83,4.36,24.394,10.4079,18.658,1.4167,1224.83,192.2,9.8868,0.9743,29.99,32.43,169916.8216
4/29/2020,0.6536,1.0853,0.6104,1.2429,5.3923,1.3936,7.0755,6.8717,7.7503,75.45,106.67,4.341,23.927,10.3548,18.251,1.4124,1219.2,191.88,9.8824,0.9748,29.89,32.4,175220.693
4/30/2020,0.6523,1.0934,0.615,1.2602,5.4296,1.3911,7.0622,6.8233,7.7514,75.08,106.94,4.3004,23.979,10.2553,18.448,1.4095,1203.95,191.88,9.7751,0.9669,29.72,32.42,176121.6642
5/1/2020,0.6424,1.0998,0.6053,1.2509,5.4858,1.4102,7.0622,6.7828,7.7517,75.75,106.76,4.3004,24.8066,10.3348,18.85,1.4163,1223.2,191.88,9.8316,0.9599,29.72,32.52,176096.6952
5/4/2020,0.6412,1.0911,0.6028,1.243,5.5714,1.4088,7.0622,6.8396,7.7532,75.64,106.82,4.315,24.3853,10.3445,18.704,1.4169,1228.81,190.21,9.8856,0.9647,29.82,32.4,176096.6875
5/5/2020,0.6458,1.0844,0.6065,1.2449,5.5623,1.4025,7.0622,6.8813,7.7534,75.72,106.52,4.301,23.7938,10.2603,18.388,1.4148,1220.13,188.6,9.8296,0.9721,29.84,32.37,174975.5464
5/6/2020,0.6414,1.0806,0.6019,1.2347,5.6798,1.4143,7.1031,6.9034,7.752,76.08,106.07,4.322,24.295,10.2799,18.77,1.4203,1222.03,187.58,9.8486,0.9745,29.9,32.41,171444.86
5/7/2020,0.65,1.0815,0.6086,1.2349,5.8027,1.3972,7.0825,6.8989,7.7505,75.78,106.36,4.32,23.961,10.2274,18.521,1.4151,1224.76,187.58,9.8128,0.9746,29.9,32.38,168940.4777
5/8/2020,0.6543,1.0854,0.6147,1.2436,5.7455,1.391,7.0732,6.8721,7.7512,75.58,106.5,4.331,23.619,10.1864,18.36,1.4114,1216.47,187.58,9.759,0.9699,29.87,32.17,172520.4436
5/11/2020,0.6472,1.0818,0.6065,1.233,5.7958,1.4024,7.0972,6.8947,7.7504,75.87,107.7,4.3315,23.913,10.285,18.389,1.4176,1220.2,188,9.8649,0.9722,29.87,32.17,178571.7115
5/12/2020,0.6509,1.0864,0.6102,1.2299,5.7922,1.4009,7.0816,6.863,7.7506,75.03,107.33,4.325,24.037,10.1585,18.278,1.4155,1222,188,9.7394,0.968,29.88,32.08,178656.8139
5/13/2020,0.6463,1.0837,0.6009,1.2225,5.9204,1.4089,7.0911,6.8793,7.7506,75.33,106.92,4.328,24.311,10.1418,18.521,1.4185,1223.86,188,9.7939,0.9704,29.91,32.07,178086.1101
5/14/2020,0.6422,1.08,0.5972,1.2194,5.9181,1.4086,7.0935,6.9051,7.7508,75.48,107.09,4.3369,24.172,10.2232,18.564,1.4258,1227.76,187.5,9.8438,0.9727,29.91,32.08,178593.7405
5/15/2020,0.641,1.0816,0.5929,1.2129,5.8235,1.409,7.1013,6.8937,7.7511,75.82,107.27,4.3491,24.0493,10.2422,18.54,1.4274,1230.71,187.42,9.866,0.9726,29.94,32.06,181221.6869
5/18/2020,0.6513,1.0904,0.6038,1.2211,5.708,1.3966,7.1086,6.8379,7.7513,75.74,107.25,4.36,23.59,10.0317,18.383,1.4191,1232.32,187.4,9.7192,0.9699,29.96,32.01,182590.6781
5/19/2020,0.6567,1.0937,0.6104,1.2255,5.7101,1.3879,7.098,6.8159,7.7508,75.67,107.89,4.3516,23.614,9.9461,18.265,1.4157,1225.19,187.4,9.6594,0.9725,29.94,31.88,182879.2572
5/20/2020,0.6601,1.098,0.6146,1.2257,5.6909,1.3911,7.0928,6.7906,7.75,75.47,107.46,4.3512,23.215,9.9089,17.9599,1.4128,1230.02,187,9.5831,0.9649,29.97,31.81,182377.139
5/21/2020,0.6562,1.0953,0.6113,1.2227,5.5989,1.3946,7.1138,6.8084,7.755,75.63,107.69,4.3442,22.924,9.951,17.653,1.4174,1230.53,186.5,9.6318,0.9703,29.91,31.84,183074.9995
5/22/2020,0.6528,1.0894,0.6092,1.2178,5.5663,1.4021,7.1269,6.8466,7.7561,75.99,107.5,4.3595,22.738,10.0159,17.701,1.4254,1236.53,185.5,9.6838,0.9722,30.08,31.9,187659.5826
5/25/2020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
5/26/2020,0.6644,1.097,0.6202,1.2337,5.376,1.3821,7.134,6.7988,7.7526,75.43,107.64,4.3595,22.336,9.907,17.404,1.4167,1234.24,186,9.6426,0.9668,29.97,31.88,192921.0781
5/27/2020,0.659,1.0969,0.6166,1.2231,5.2818,1.3786,7.1681,6.798,7.7526,75.88,107.79,4.348,22.358,9.9041,17.418,1.4207,1238.03,186.2,9.6477,0.9696,30.04,31.91,192980.6632
5/28/2020,0.6664,1.1069,0.6223,1.2325,5.3346,1.3763,7.1447,6.7344,7.7522,75.67,107.67,4.348,22.191,9.7729,17.413,1.4157,1239.28,186.3,9.504,0.9642,29.97,31.85,195559.6322
5/29/2020,0.6642,1.1107,0.6187,1.232,5.4248,1.3809,7.1348,6.7097,7.7513,75.59,107.77,4.3429,22.17,9.7306,17.596,1.4135,1236.61,186.2,9.4248,0.9618,30.01,31.82,196721.9173
6/1/2020,0.6785,1.1123,0.6286,1.2472,5.3727,1.3603,7.1263,6.7027,7.7514,75.56,107.56,4.312,21.991,9.6403,17.4,1.4075,1224.79,186,9.386,0.9613,29.91,31.65,197615.3142
6/2/2020,0.6872,1.1166,0.6345,1.2531,5.2331,1.3515,7.0992,6.6759,7.7509,75.03,108.6,4.275,21.722,9.5632,17.195,1.4015,1225.07,185.8,9.3538,0.9623,29.91,31.53,197300.2553
6/3/2020,0.6948,1.1246,0.6436,1.26,5.0417,1.3489,7.1115,6.6287,7.7501,75.32,108.88,4.2593,21.635,9.4544,16.89,1.3957,1216.08,185.75,9.26,0.9613,29.88,31.59,196696.067
6/4/2020,0.6944,1.1322,0.6452,1.2608,5.0927,1.3513,7.1075,6.5847,7.7499,75.43,109,4.2727,21.851,9.3616,16.931,1.3978,1218.77,185.4,9.196,0.9565,29.9,31.55,197021.2226
6/5/2020,0.6983,1.1297,0.6513,1.2703,4.9542,1.342,7.0808,6.6007,7.7499,75.61,109.68,4.2655,21.545,9.2955,16.836,1.3918,1202.79,185.33,9.1806,0.9622,29.78,31.5,198155.0757
6/8/2020,0.6995,1.1293,0.6541,1.2694,4.8858,1.3379,7.07,6.6018,7.7498,75.44,108.46,4.2655,21.638,9.2754,16.79,1.3895,1197.84,185.05,9.2138,0.9567,29.75,31.41,198533.356
6/9/2020,0.6964,1.1348,0.6526,1.2736,4.899,1.3433,7.0765,6.5693,7.7499,75.44,107.66,4.274,21.728,9.2866,16.681,1.3887,1197.04,185,9.1774,0.9487,29.68,31.31,197689.64
6/10/2020,0.7004,1.1355,0.6543,1.2758,4.8979,1.3388,7.0599,6.5674,7.7499,75.65,107.25,4.2497,21.941,9.3445,16.556,1.384,1189.9,185,9.2273,0.945,29.54,31.14,197398.9725
6/11/2020,0.6889,1.1378,0.646,1.2635,4.976,1.3559,7.064,6.5518,7.7502,75.97,106.67,4.2449,22.521,9.5249,17.0834,1.3883,1196.34,185.1,9.2524,0.9382,29.65,30.92,200663.3867
6/12/2020,0.6854,1.1253,0.6431,1.2527,5.0241,1.3587,7.0825,6.6256,7.7499,76.03,107.36,4.2615,22.298,9.6331,17.011,1.3923,1204.52,185.2,9.3322,0.9515,29.63,30.97,201959.3869
6/15/2020,0.6851,1.127,0.6436,1.2543,5.2082,1.3618,7.0887,6.6161,7.75,75.97,107.33,4.2765,22.521,9.6138,17.265,1.3943,1212.21,185.9,9.3404,0.9503,29.67,31.05,202749.3655
6/16/2020,0.6886,1.1259,0.6451,1.2586,5.1563,1.3562,7.0854,6.6236,7.7499,76.19,107.35,4.2727,22.175,9.5735,17.1525,1.3937,1207.26,186,9.3804,0.9494,29.65,31.1,202996.4437
6/17/2020,0.6897,1.1219,0.6462,1.2526,5.264,1.357,7.084,6.6461,7.7499,76.25,107.26,4.2797,22.368,9.5397,17.22,1.3939,1215.02,186.41,9.3589,0.9512,29.64,31.13,203130.5445
6/18/2020,0.6847,1.1216,0.6428,1.243,5.354,1.3593,7.0869,6.6472,7.7501,76.32,106.78,4.2765,22.669,9.5402,17.485,1.3939,1211.65,186.55,9.4211,0.951,29.59,31.07,202949.2141
