Name,United states,Germany,France,Italy,Japan,United Kingdom,Canada,Indian,China
12/3/07,784.3,535.0,535.0,535.0,"86,632.2",379.4,785.2,"30,974.0","5,805.4"
12/4/07,797.5,540.6,540.6,540.6,"87,433.9",387.4,805.7,"31,441.4","5,900.3"
12/5/07,793.0,541.1,541.1,541.1,"87,963.5",391.1,803.0,"31,315.6","5,858.7"
12/6/07,801.5,548.2,548.2,548.2,"89,251.0",395.7,812.2,"31,651.2","5,938.7"
12/7/07,792.5,540.8,540.8,540.8,"88,494.5",390.5,797.6,"31,224.5","5,866.9"
12/10/07,809.5,550.2,550.2,550.2,"90,425.2",395.6,815.4,"31,905.2","5,986.4"
12/11/07,808.8,550.4,550.4,550.4,"90,268.6",396.7,818.2,"31,828.4","5,969.0"
12/12/07,814.0,554.6,554.6,554.6,"91,359.3",397.9,822.4,"32,055.3","6,004.9"
12/13/07,800.7,548.3,548.3,548.3,"89,794.5",393.0,815.8,"31,547.6","5,900.5"
12/14/07,789.5,546.9,546.9,546.9,"89,493.8",390.9,803.6,"31,062.9","5,819.8"
12/17/07,790.8,550.0,550.0,550.0,"89,556.4",392.4,796.3,"31,270.2","5,841.5"
12/18/07,804.3,558.4,558.4,558.4,"91,049.1",398.6,812.8,"31,804.1","5,939.6"
12/19/07,799.8,555.9,555.9,555.9,"90,655.7",399.2,801.7,"31,666.1","5,899.6"
12/20/07,795.3,554.4,554.4,554.4,"89,795.7",401.4,794.3,"31,448.2","5,860.5"
12/21/07,810.5,564.0,564.0,564.0,"92,320.0",408.5,804.9,"32,051.2","5,973.1"
12/24/07,810.5,562.7,562.7,562.7,"92,700.9",410.1,800.9,"31,970.2","5,955.2"
12/25/07,810.5,562.7,562.7,562.7,"92,700.9",410.1,800.9,"31,970.2","5,955.2"
12/26/07,810.5,558.9,558.9,558.9,"92,474.0",408.7,796.9,"31,954.0","5,952.6"
12/27/07,829.0,569.0,569.0,569.0,"94,630.3",416.9,813.3,"32,679.2","6,066.2"
12/28/07,833.8,567.0,567.0,567.0,"94,309.6",418.4,814.1,"32,870.6","6,089.8"
12/31/07,833.8,570.3,570.3,570.3,"93,142.4",418.8,822.9,"32,862.3","6,089.8"
1/1/08,833.8,570.3,570.3,570.3,"93,142.4",418.8,822.9,"32,862.3","6,089.8"
1/2/08,846.8,575.0,575.0,575.0,"92,935.0",427.8,843.1,"33,389.5","6,175.7"
1/3/08,858.9,583.4,583.4,583.4,"94,056.9",435.6,852.5,"33,845.1","6,246.0"
1/4/08,855.0,578.7,578.7,578.7,"92,528.1",433.1,857.1,"33,631.4","6,218.4"
1/7/08,859.3,583.8,583.8,583.8,"93,387.6",434.9,864.1,"33,768.5","6,245.9"
1/8/08,873.5,593.6,593.6,593.6,"95,827.3",442.6,872.2,"34,306.7","6,345.4"
1/9/08,877.0,597.9,597.9,597.9,"96,053.4",447.9,884.5,"34,452.9","6,368.8"
1/10/08,884.3,600.1,600.1,600.1,"96,803.3",451.7,895.5,"34,742.2","6,430.2"
1/11/08,891.0,602.4,602.4,602.4,"97,132.4",455.0,909.2,"35,018.1","6,470.4"
1/14/08,902.0,606.2,606.2,606.2,"97,420.5",460.6,918.0,"35,435.1","6,540.9"
1/15/08,913.0,614.7,614.7,614.7,"97,522.1",463.1,928.3,"35,853.5","6,612.0"
1/16/08,889.8,606.0,606.0,606.0,"95,056.4",452.9,911.9,"34,962.7","6,435.0"
1/17/08,888.3,604.7,604.7,604.7,"95,149.3",449.3,912.2,"34,917.1","6,438.5"
1/18/08,882.0,603.1,603.1,603.1,"94,431.3",451.4,905.2,"34,662.6","6,387.3"
1/21/08,871.3,601.7,601.7,601.7,"92,208.7",448.0,899.7,"34,466.7","6,304.8"
1/22/08,875.0,598.7,598.7,598.7,"93,463.1",446.3,897.8,"34,549.4","6,334.3"
1/23/08,888.3,610.2,610.2,610.2,"93,910.2",455.6,913.0,"35,161.4","6,423.8"
1/24/08,909.3,618.0,618.0,618.0,"96,980.6",461.2,920.7,"35,874.5","6,572.8"
1/25/08,918.3,624.8,624.8,624.8,"98,528.2",463.0,922.4,"36,149.2","6,620.8"
1/28/08,921.8,623.0,623.0,623.0,"98,410.6",463.8,925.1,"36,303.1","6,633.8"
1/29/08,924.5,626.0,626.0,626.0,"98,861.4",465.2,923.3,"36,411.4","6,651.3"
1/30/08,919.0,621.6,621.6,621.6,"98,650.0",462.2,915.6,"36,199.4","6,609.1"
1/31/08,923.3,623.6,623.6,623.6,"98,164.6",464.4,930.8,"36,353.0","6,630.6"
2/1/08,914.8,617.1,617.1,617.1,"97,192.2",464.7,912.7,"36,000.0","6,576.1"
2/4/08,893.8,603.3,603.3,603.3,"95,434.6",452.4,889.6,"35,254.0","6,424.6"
2/5/08,887.5,606.1,606.1,606.1,"94,887.1",451.8,893.6,"35,109.5","6,375.8"
2/6/08,903.0,616.1,616.1,616.1,"96,381.7",460.6,905.5,"35,686.6","6,487.2"
2/7/08,899.8,620.4,620.4,620.4,"95,926.8",463.4,909.2,"35,567.1","6,463.8"
2/8/08,916.3,632.1,632.1,632.1,"98,451.1",470.8,913.6,"36,311.0","6,582.3"
2/11/08,918.0,633.3,633.3,633.3,"98,001.1",471.4,920.4,"36,444.6","6,594.9"
2/12/08,917.0,628.5,628.5,628.5,"98,499.6",467.8,914.1,"36,372.8","6,587.7"
2/13/08,899.0,617.3,617.3,617.3,"97,294.3",458.0,899.4,"35,753.2","6,472.8"
2/14/08,906.0,619.6,619.6,619.6,"97,997.5",459.5,901.0,"35,891.2","6,514.5"
2/15/08,912.5,621.2,621.2,621.2,"98,198.7",465.0,914.6,"36,205.3","6,554.0"
2/18/08,903.3,616.5,616.5,616.5,"97,731.7",462.8,910.1,"35,931.3","6,469.4"
2/19/08,924.0,626.7,626.7,626.7,"99,362.3",473.5,935.3,"36,881.5","6,614.0"
2/20/08,920.0,628.1,628.1,628.1,"99,392.2",474.1,937.3,"36,988.6","6,572.1"
2/21/08,945.0,638.9,638.9,638.9,"101,601.7",482.1,956.8,"37,732.4","6,748.5"
2/22/08,943.0,636.5,636.5,636.5,"100,858.6",479.5,955.6,"37,776.6","6,734.7"
2/25/08,937.8,632.3,632.3,632.3,"101,366.1",476.6,935.7,"37,477.2","6,707.0"
2/26/08,937.0,629.6,629.6,629.6,"100,877.4",475.1,924.9,"37,391.0","6,707.1"
2/27/08,959.5,635.5,635.5,635.5,"102,210.7",482.5,940.5,"38,173.7","6,852.8"
2/28/08,959.8,632.3,632.3,632.3,"101,527.1",482.4,934.5,"38,270.0","6,827.0"
2/29/08,971.5,639.9,639.9,639.9,"101,138.0",488.4,951.5,"38,874.6","6,908.8"
3/3/08,988.5,650.3,650.3,650.3,"102,196.1",498.6,978.3,"39,915.6","7,022.4"
3/4/08,984.8,646.4,646.4,646.4,"101,217.5",495.8,977.5,"39,701.2","6,997.6"
3/5/08,974.5,638.2,638.2,638.2,"101,323.6",489.8,965.3,"39,267.5","6,926.8"
3/6/08,976.5,635.9,635.9,635.9,"100,662.5",486.0,961.8,"39,284.6","6,938.9"
3/7/08,972.5,633.3,633.3,633.3,"100,152.9",482.9,960.0,"39,410.6","6,915.5"
3/10/08,969.3,630.6,630.6,630.6,"98,684.2",480.7,967.1,"39,244.9","6,884.5"
3/11/08,970.0,632.9,632.9,632.9,"99,783.9",484.1,965.5,"39,241.3","6,889.8"
3/12/08,975.5,629.6,629.6,629.6,"99,871.7",482.7,965.4,"39,341.9","6,927.0"
3/13/08,995.0,638.6,638.6,638.6,"100,092.0",489.9,979.2,"40,234.8","7,054.6"
3/14/08,"1,003.5",643.0,643.0,643.0,"100,555.7",494.5,990.3,"40,581.5","7,114.2"
3/17/08,"1,011.3",641.5,641.5,641.5,"97,985.1",505.4,"1,009.2","41,183.2","7,162.7"
3/18/08,"1,006.8",637.8,637.8,637.8,"98,898.1",498.0,"1,000.5","40,779.4","7,129.3"
3/19/08,958.5,612.8,612.8,612.8,"95,222.2",482.7,961.2,"38,747.4","6,769.9"
3/20/08,925.8,600.5,600.5,600.5,"91,445.6",467.0,950.9,"37,423.4","6,528.0"
3/21/08,925.8,600.5,600.5,600.5,"91,445.6",467.0,950.9,"37,423.4","6,528.0"
3/24/08,925.8,601.4,601.4,601.4,"93,292.5",466.3,944.6,"37,273.0","6,531.6"
3/25/08,926.8,594.3,594.3,594.3,"92,744.5",463.5,943.2,"37,181.2","6,528.8"
3/26/08,946.8,600.8,600.8,600.8,"93,865.5",473.0,963.8,"38,012.0","6,657.4"
3/27/08,946.8,599.3,599.3,599.3,"94,556.7",471.1,960.6,"37,976.5","6,637.2"
3/28/08,934.3,592.9,592.9,592.9,"93,158.7",469.7,951.1,"37,267.2","6,551.0"
3/31/08,933.5,589.1,589.1,589.1,"92,915.9",469.7,957.8,"37,452.0","6,545.7"
4/1/08,887.8,569.2,569.2,569.2,"90,439.5",449.4,915.7,"35,616.5","6,224.6"
4/2/08,890.0,570.2,570.2,570.2,"91,394.1",449.2,906.9,"35,577.7","6,246.4"
4/3/08,896.5,573.4,573.4,573.4,"91,680.6",449.3,905.5,"35,898.1","6,289.7"
4/4/08,905.5,575.2,575.2,575.2,"91,976.2",454.0,913.2,"36,179.2","6,352.8"
4/7/08,926.5,589.7,589.7,589.7,"95,007.9",465.7,938.3,"37,027.6","6,486.9"
4/8/08,915.0,582.5,582.5,582.5,"93,856.1",464.9,929.0,"36,613.7","6,405.7"
4/9/08,917.0,581.2,581.2,581.2,"93,809.1",464.5,936.6,"36,670.8","6,420.6"
4/10/08,928.0,587.8,587.8,587.8,"93,723.4",469.0,946.1,"37,069.0","6,488.2"
4/11/08,927.8,586.4,586.4,586.4,"93,800.2",470.6,947.7,"37,068.2","6,500.3"
4/14/08,926.5,584.9,584.9,584.9,"93,321.7",467.1,945.5,"37,018.3","6,484.6"
4/15/08,929.8,588.3,588.3,588.3,"94,216.2",473.8,946.1,"37,157.5","6,501.3"
4/16/08,945.0,592.5,592.5,592.5,"95,733.2",478.3,948.4,"37,757.5","6,607.3"
4/17/08,946.0,594.8,594.8,594.8,"96,837.3",476.4,957.9,"37,767.6","6,606.7"
4/18/08,908.8,577.7,577.7,577.7,"94,923.5",455.0,918.6,"36,280.5","6,355.3"
4/21/08,918.5,577.0,577.0,577.0,"94,734.1",463.7,924.8,"36,721.6","6,429.5"
4/22/08,918.0,574.5,574.5,574.5,"94,700.9",460.3,925.9,"36,686.5","6,416.5"
4/23/08,898.5,565.9,565.9,565.9,"93,098.1",453.7,915.8,"35,990.3","6,274.0"
4/24/08,895.5,570.4,570.4,570.4,"93,145.4",454.0,910.8,"35,976.7","6,265.8"
4/25/08,891.5,569.3,569.3,569.3,"92,845.3",448.3,902.7,"35,758.1","6,249.4"
4/28/08,890.5,569.3,569.3,569.3,"93,043.9",446.4,905.7,"35,766.9","6,234.8"
4/29/08,880.0,563.8,563.8,563.8,"90,961.2",446.4,893.1,"35,615.8","6,146.8"
4/30/08,871.0,559.5,559.5,559.5,"91,028.2",439.8,877.2,"35,288.6","6,086.1"
5/1/08,853.0,552.1,552.1,552.1,"88,780.2",432.0,871.3,"34,533.7","5,960.3"
5/2/08,853.5,554.1,554.1,554.1,"89,886.3",432.2,870.5,"34,683.7","5,963.8"
5/5/08,853.5,551.3,551.3,551.3,"89,766.9",433.5,866.1,"34,657.2","5,964.2"
5/6/08,880.0,565.8,565.8,565.8,"91,902.8",445.2,886.4,"36,031.6","6,148.8"
5/7/08,868.3,563.9,563.9,563.9,"91,478.8",444.9,870.8,"35,906.5","6,066.6"
5/8/08,877.0,568.7,568.7,568.7,"90,866.0",448.3,887.9,"36,627.9","6,143.6"
5/9/08,876.0,567.6,567.6,567.6,"90,425.1",450.1,881.7,"36,428.5","6,124.8"
5/12/08,883.5,569.9,569.9,569.9,"91,579.2",450.5,889.4,"37,153.4","6,174.1"
5/13/08,865.0,558.6,558.6,558.6,"90,340.6",444.4,867.2,"36,425.1","6,045.4"
5/14/08,866.5,560.6,560.6,560.6,"91,194.8",446.3,868.5,"36,778.6","6,068.1"
5/15/08,881.3,569.4,569.4,569.4,"92,359.4",452.8,882.0,"37,673.4","6,164.0"
5/16/08,897.0,576.8,576.8,576.8,"93,355.3",459.1,894.9,"38,162.9","6,269.1"
5/19/08,906.5,584.3,584.3,584.3,"94,706.6",465.1,899.6,"38,562.5","6,323.1"
5/20/08,914.5,584.8,584.8,584.8,"94,970.8",464.6,906.0,"38,962.3","6,377.3"
5/21/08,923.0,585.4,585.4,585.4,"95,304.4",469.9,907.4,"39,536.7","6,423.8"
5/22/08,922.8,587.2,587.2,587.2,"95,915.2",465.7,908.9,"39,636.7","6,406.7"
5/23/08,927.5,588.2,588.2,588.2,"95,884.9",468.0,915.9,"39,608.9","6,438.4"
5/26/08,927.5,587.9,587.9,587.9,"95,982.3",468.0,918.0,"39,627.4","6,433.7"
5/27/08,906.8,576.8,576.8,576.8,"94,392.7",459.2,901.7,"38,958.5","6,307.3"
5/28/08,902.5,577.5,577.5,577.5,"94,550.4",455.6,896.1,"38,568.3","6,267.3"
5/29/08,883.0,568.5,568.5,568.5,"93,068.2",446.7,869.3,"37,779.1","6,126.3"
5/30/08,885.8,570.0,570.0,570.0,"93,504.2",448.2,880.2,"37,604.5","6,148.9"
6/2/08,888.3,572.0,572.0,572.0,"92,862.1",452.3,888.7,"37,666.2","6,158.2"
6/3/08,879.3,568.7,568.7,568.7,"92,545.5",447.1,884.5,"37,469.2","6,088.8"
6/4/08,883.5,571.9,571.9,571.9,"92,807.3",452.2,895.8,"37,791.7","6,130.6"
6/5/08,878.8,565.6,565.6,565.6,"93,248.6",449.6,897.5,"37,702.8","6,104.2"
6/6/08,890.5,566.0,566.0,566.0,"93,783.0",452.1,906.1,"37,993.2","6,164.9"
6/9/08,896.3,569.8,569.8,569.8,"95,060.7",453.4,917.0,"38,413.3","6,204.7"
6/10/08,878.0,567.1,567.1,567.1,"94,108.4",449.6,896.8,"37,743.9","6,080.6"
6/11/08,876.3,564.0,564.0,564.0,"93,570.4",446.3,890.3,"37,562.6","6,062.3"
6/12/08,862.3,559.2,559.2,559.2,"93,135.9",443.2,882.5,"36,930.2","5,956.0"
6/13/08,866.0,564.4,564.4,564.4,"93,541.0",445.3,888.8,"37,190.4","5,977.0"
6/16/08,888.3,574.5,574.5,574.5,"96,188.6",452.4,907.8,"38,154.8","6,129.3"
6/17/08,881.5,568.5,568.5,568.5,"95,321.0",451.4,897.3,"37,807.5","6,074.9"
6/18/08,887.5,572.0,572.0,572.0,"95,756.8",453.1,905.5,"38,073.7","6,107.9"
6/19/08,903.0,583.0,583.0,583.0,"97,505.9",458.1,914.5,"38,798.3","6,210.5"
6/20/08,907.5,580.5,580.5,580.5,"97,442.8",459.4,924.7,"38,954.4","6,243.7"
6/23/08,881.0,568.9,568.9,568.9,"95,081.9",449.6,895.8,"37,861.0","6,056.0"
6/24/08,889.5,570.5,570.5,570.5,"95,794.7",451.3,902.2,"38,217.4","6,110.8"
6/25/08,882.8,567.1,567.1,567.1,"95,473.8",448.5,893.1,"37,724.3","6,060.3"
6/26/08,909.5,577.5,577.5,577.5,"97,484.8",457.3,919.1,"38,822.0","6,244.4"
6/27/08,919.5,583.8,583.8,583.8,"97,600.3",461.7,929.1,"39,428.2","6,309.8"
6/30/08,930.3,590.4,590.4,590.4,"98,611.1",467.4,943.8,"40,024.0","6,376.2"
7/1/08,937.5,595.1,595.1,595.1,"99,360.9",470.8,959.1,"40,626.6","6,427.6"
7/2/08,935.3,589.5,589.5,589.5,"99,244.0",469.5,949.8,"40,370.1","6,409.3"
7/3/08,934.0,594.4,594.4,594.4,"99,634.4",471.1,953.1,"40,437.5","6,398.8"
7/4/08,931.3,593.5,593.5,593.5,"99,378.3",469.8,946.3,"40,188.1","6,387.4"
7/7/08,916.8,585.3,585.3,585.3,"98,564.4",465.5,932.1,"39,690.7","6,297.2"
7/8/08,921.0,587.4,587.4,587.4,"98,754.2",467.1,941.1,"39,848.0","6,309.8"
7/9/08,927.3,589.5,589.5,589.5,"99,331.7",468.6,938.4,"39,987.7","6,358.2"
7/10/08,939.5,594.9,594.9,594.9,"100,399.7",475.0,947.4,"40,393.8","6,428.8"
7/11/08,962.8,605.1,605.1,605.1,"102,094.8",484.1,972.2,"41,277.9","6,579.4"
7/14/08,968.0,608.9,608.9,608.9,"103,048.4",486.0,974.4,"41,551.4","6,626.0"
7/15/08,986.0,617.4,617.4,617.4,"102,903.9",491.8,984.3,"42,619.8","6,725.6"
7/16/08,977.5,617.8,617.8,617.8,"102,446.9",489.7,982.1,"42,105.8","6,658.1"
7/17/08,965.5,607.9,607.9,607.9,"101,952.0",481.1,965.8,"41,342.7","6,586.0"
7/18/08,959.8,605.4,605.4,605.4,"102,438.9",480.7,965.0,"41,038.9","6,542.5"
7/21/08,960.5,605.6,605.6,605.6,"102,634.2",481.3,963.9,"40,992.7","6,560.2"
7/22/08,961.5,607.1,607.1,607.1,"102,769.9",481.6,967.5,"41,089.7","6,559.1"
7/23/08,926.5,590.3,590.3,590.3,"99,890.6",464.0,934.9,"38,991.7","6,327.7"
7/24/08,928.0,592.2,592.2,592.2,"99,880.6",468.0,936.7,"39,110.6","6,337.2"
7/25/08,920.5,587.4,587.4,587.4,"99,317.3",463.2,935.5,"38,900.3","6,276.8"
7/28/08,923.5,586.8,586.8,586.8,"99,391.7",463.7,943.3,"39,290.3","6,317.7"
7/29/08,916.8,587.9,587.9,587.9,"99,187.8",462.8,941.6,"39,094.8","6,258.1"
7/30/08,897.5,576.9,576.9,576.9,"97,105.0",453.5,918.4,"38,018.1","6,127.4"
7/31/08,918.0,588.4,588.4,588.4,"99,222.0",463.4,941.5,"39,083.9","6,271.6"
8/1/08,912.5,586.4,586.4,586.4,"98,116.6",462.3,937.8,"38,648.9","6,243.8"
8/4/08,905.8,580.3,580.3,580.3,"97,798.4",460.8,934.3,"38,486.2","6,205.8"
8/5/08,882.0,569.5,569.5,569.5,"95,304.5",451.2,918.9,"37,260.1","6,046.6"
8/6/08,879.5,570.4,570.4,570.4,"95,984.2",450.9,920.0,"37,013.8","6,023.0"
8/7/08,871.5,566.8,566.8,566.8,"95,503.3",448.3,916.1,"36,668.4","5,979.7"
8/8/08,852.5,567.1,567.1,567.1,"93,932.7",445.0,911.6,"35,860.4","5,847.1"
8/11/08,852.5,568.4,568.4,568.4,"93,694.0",444.6,910.2,"35,945.7","5,846.2"
8/12/08,817.8,548.5,548.5,548.5,"89,727.6",430.1,869.4,"34,652.2","5,612.4"
8/13/08,818.5,550.5,550.5,550.5,"88,921.8",438.9,873.8,"34,904.9","5,612.5"
8/14/08,818.0,549.1,549.1,549.1,"89,632.4",436.2,868.8,"35,178.1","5,611.5"
8/15/08,786.5,535.4,535.4,535.4,"86,888.6",422.1,837.3,"33,823.4","5,403.3"
8/18/08,796.3,541.6,541.6,541.6,"87,798.5",426.8,845.6,"34,712.5","5,471.0"
8/19/08,788.8,536.5,536.5,536.5,"86,553.5",423.6,838.9,"34,397.4","5,415.2"
8/20/08,815.8,553.9,553.9,553.9,"89,655.0",438.9,867.7,"35,652.3","5,591.6"
8/21/08,833.5,560.1,560.1,560.1,"90,238.9",444.3,871.1,"36,269.8","5,704.6"
8/22/08,824.0,556.2,556.2,556.2,"90,586.4",443.4,862.4,"35,782.2","5,630.6"
8/25/08,824.0,557.6,557.6,557.6,"90,273.3",444.7,863.1,"36,078.8","5,642.8"
8/26/08,827.0,564.5,564.5,564.5,"90,833.5",449.8,863.8,"36,259.8","5,660.8"
8/27/08,827.0,562.3,562.3,562.3,"90,750.8",449.9,866.2,"36,185.4","5,655.0"
8/28/08,838.3,569.4,569.4,569.4,"91,708.7",458.3,881.7,"36,702.8","5,723.2"
8/29/08,833.0,565.8,565.8,565.8,"90,401.3",456.7,882.9,"36,597.9","5,693.6"
9/1/08,822.3,563.6,563.6,563.6,"88,914.0",457.1,878.9,"36,331.1","5,612.4"
9/2/08,798.5,549.9,549.9,549.9,"86,908.7",447.0,855.6,"35,485.3","5,461.5"
9/3/08,803.5,555.7,555.7,555.7,"87,135.6",452.3,854.2,"35,707.5","5,498.7"
9/4/08,805.8,560.2,560.2,560.2,"87,073.4",454.6,857.6,"35,739.0","5,508.5"
9/5/08,808.5,566.8,566.8,566.8,"86,060.8",457.6,861.4,"36,097.5","5,531.9"
9/8/08,808.0,568.8,568.8,568.8,"87,247.8",458.0,860.6,"36,032.8","5,529.4"
9/9/08,781.8,553.1,553.1,553.1,"83,995.1",443.1,834.2,"35,041.9","5,345.7"
9/10/08,775.8,551.9,551.9,551.9,"83,435.8",441.9,829.7,"34,990.2","5,305.0"
9/11/08,740.8,532.1,532.1,532.1,"78,901.0",423.1,798.4,"33,752.3","5,071.5"
9/12/08,750.3,529.3,529.3,529.3,"80,475.6",420.1,797.8,"34,305.2","5,135.5"
9/15/08,775.0,546.2,546.2,546.2,"82,347.6",432.1,828.1,"35,692.6","5,304.9"
9/16/08,779.5,552.0,552.0,552.0,"81,738.4",439.3,836.1,"36,546.9","5,338.8"
9/17/08,813.0,572.8,572.8,572.8,"85,145.5",452.8,875.4,"37,678.5","5,558.5"
9/18/08,863.0,600.3,600.3,600.3,"90,511.4",474.4,923.7,"40,056.1","5,897.7"
9/19/08,869.0,603.2,603.2,603.2,"92,791.8",474.2,913.8,"39,821.9","5,939.6"
9/22/08,889.0,607.4,607.4,607.4,"94,923.0",482.1,921.3,"40,413.9","6,071.9"
9/23/08,899.0,610.5,610.5,610.5,"95,046.8",484.6,930.7,"41,111.3","6,125.3"
9/24/08,896.0,611.0,611.0,611.0,"94,998.4",483.7,927.1,"41,166.7","6,114.0"
9/25/08,888.5,605.7,605.7,605.7,"94,545.3",481.0,918.0,"41,066.5","6,056.9"
9/26/08,902.0,617.5,617.5,617.5,"95,634.5",489.4,933.8,"41,983.6","6,177.4"
9/29/08,905.0,627.0,627.0,627.0,"94,893.8",500.2,937.2,"42,503.3","6,197.9"
9/30/08,884.5,629.7,629.7,629.7,"93,902.9",496.2,940.4,"41,540.5","6,057.5"
10/1/08,880.0,628.5,628.5,628.5,"92,901.6",497.0,934.8,"41,030.0","6,026.7"
10/2/08,852.0,617.3,617.3,617.3,"89,702.8",484.6,916.7,"39,724.5","5,834.9"
10/3/08,828.0,599.7,599.7,599.7,"87,635.5",466.5,895.3,"38,982.2","5,670.6"
10/6/08,875.5,648.6,648.6,648.6,"88,561.2",504.8,969.7,"41,862.0","5,991.1"
10/7/08,876.8,642.9,642.9,642.9,"89,901.9",498.1,967.8,"42,009.5","5,976.7"
10/8/08,903.5,662.1,662.1,662.1,"90,345.5",521.3,"1,009.6","43,372.5","6,159.3"
10/9/08,883.5,647.3,647.3,647.3,"88,937.5",512.5,"1,008.5","42,412.4","6,025.9"
10/10/08,900.5,666.7,666.7,666.7,"89,833.9",529.1,"1,066.4","43,633.7","6,155.6"
10/13/08,831.5,612.0,612.0,612.0,"83,811.0",477.4,959.6,"40,119.9","5,675.7"
10/14/08,832.5,610.7,610.7,610.7,"85,260.5",474.6,955.5,"40,022.4","5,693.5"
10/15/08,847.0,623.6,623.6,623.6,"85,835.0",485.2,996.4,"41,104.9","5,786.7"
10/16/08,802.5,598.7,598.7,598.7,"80,579.0",465.8,954.0,"39,190.1","5,480.8"
10/17/08,784.5,583.2,583.2,583.2,"79,540.5",454.7,926.3,"38,352.2","5,361.3"
10/20/08,795.0,597.4,597.4,597.4,"80,752.1",464.0,948.0,"38,951.0","5,429.8"
10/21/08,772.0,585.5,585.5,585.5,"77,956.6",455.3,935.7,"37,820.3","5,275.6"
10/22/08,744.0,576.4,576.4,576.4,"73,600.2",455.5,929.6,"36,682.9","5,084.6"
10/23/08,720.0,558.9,558.9,558.9,"70,239.6",444.5,904.9,"35,866.8","4,921.5"
10/24/08,712.5,559.4,559.4,559.4,"66,376.5",450.3,906.0,"35,600.1","4,875.9"
10/27/08,730.5,586.8,586.8,586.8,"68,152.0",472.1,944.8,"36,433.7","5,005.6"
10/28/08,730.5,585.6,585.6,585.6,"69,901.5",468.5,945.6,"36,433.7","4,995.9"
10/29/08,764.0,594.5,594.5,594.5,"74,486.2",468.6,940.3,"37,955.5","5,231.1"
10/30/08,755.3,587.7,587.7,587.7,"73,625.5",464.4,923.2,"37,520.8","5,164.4"
10/31/08,730.8,576.3,576.3,576.3,"71,869.3",452.3,888.5,"36,135.6","4,998.0"
11/3/08,729.5,571.8,571.8,571.8,"72,180.4",460.3,869.9,"35,493.8","4,988.4"
11/4/08,741.3,571.6,571.6,571.6,"73,906.3",461.2,856.0,"35,379.9","5,067.2"
11/5/08,753.8,577.3,577.3,577.3,"74,922.8",466.3,873.0,"35,769.2","5,146.8"
11/6/08,754.5,590.2,590.2,590.2,"74,016.4",474.7,889.1,"36,023.6","5,149.5"
11/7/08,735.3,575.1,575.1,575.1,"72,219.9",466.5,865.1,"35,038.3","5,018.5"
11/10/08,753.0,587.4,587.4,587.4,"74,249.6",479.6,896.7,"35,684.7","5,140.4"
11/11/08,733.8,584.9,584.9,584.9,"71,507.6",475.8,884.8,"35,304.4","5,007.9"
11/12/08,724.8,578.8,578.8,578.8,"69,275.2",481.7,891.4,"35,737.4","4,949.7"
11/13/08,713.5,567.7,567.7,567.7,"68,446.1",481.8,878.5,"35,182.7","4,873.2"
11/14/08,747.5,589.6,589.6,589.6,"72,365.5",504.2,914.1,"36,620.0","5,101.1"
11/17/08,734.0,580.6,580.6,580.6,"70,893.4",489.9,904.9,"36,222.9","5,010.9"
11/18/08,738.0,583.6,583.6,583.6,"71,870.1",491.7,904.1,"36,660.1","5,039.4"
11/19/08,762.0,602.2,602.2,602.2,"73,834.0",504.3,943.7,"38,111.4","5,203.3"
11/20/08,738.0,589.3,589.3,589.3,"70,117.4",499.5,954.5,"37,047.6","5,043.9"
11/21/08,774.5,619.1,619.1,619.1,"73,531.0",523.7,996.1,"38,756.0","5,290.7"
11/24/08,822.5,641.1,641.1,641.1,"79,276.7",545.3,"1,010.9","41,207.2","5,616.4"
11/25/08,820.5,631.7,631.7,631.7,"78,386.5",536.4,"1,006.0","40,988.1","5,600.7"
11/26/08,812.5,630.2,630.2,630.2,"77,215.9",527.5,999.5,"40,210.6","5,548.3"
11/27/08,814.0,632.2,632.2,632.2,"77,794.0",528.2,"1,005.1","40,284.9","5,558.0"
11/28/08,814.5,641.9,641.9,641.9,"77,577.1",530.8,"1,011.0","40,794.2","5,567.0"
12/1/08,778.0,617.7,617.7,617.7,"73,003.6",524.3,968.9,"39,114.0","5,356.4"
12/2/08,780.0,613.4,613.4,613.4,"72,988.5",522.2,970.9,"39,117.0","5,371.9"
12/3/08,766.3,603.8,603.8,603.8,"71,495.0",517.1,963.0,"38,316.3","5,274.1"
12/4/08,773.3,607.0,607.0,607.0,"71,761.5",526.5,979.0,"38,562.0","5,321.3"
12/5/08,749.0,590.8,590.8,590.8,"68,941.7",514.1,973.7,"37,131.7","5,154.0"
12/8/08,767.3,593.4,593.4,593.4,"71,384.9",516.2,964.9,"38,051.8","5,278.7"
12/9/08,767.8,595.4,595.4,595.4,"71,089.8",518.8,969.7,"38,076.6","5,277.1"
12/10/08,802.3,617.7,617.7,617.7,"74,444.8",541.3,"1,011.7","39,302.2","5,506.1"
12/11/08,827.8,625.6,625.6,625.6,"75,983.3",554.0,"1,015.6","40,001.0","5,671.2"
12/12/08,826.5,618.1,618.1,618.1,"75,496.6",553.8,"1,026.5","40,039.8","5,655.5"
12/15/08,826.0,604.2,604.2,604.2,"74,736.5",537.7,"1,019.8","39,681.0","5,658.1"
12/16/08,838.3,609.2,609.2,609.2,"75,513.7",548.2,"1,027.5","40,160.6","5,739.1"
12/17/08,870.0,607.3,607.3,607.3,"76,512.1",564.0,"1,047.6","41,457.7","5,947.1"
